Force (N),Position (mm),Stress (MPa),Strain (%),Infill%,Infill Type,Mesh Type,Number of mesh layer,Base Material
665,0.916,11.9,1.83,30,Hex,Fiber,Double,PLA
666,0.919,11.9,1.84,30,Hex,Fiber,Double,PLA
668,0.921,11.9,1.84,30,Hex,Fiber,Double,PLA
669,0.924,12,1.85,30,Hex,Fiber,Double,PLA
671,0.927,12,1.85,30,Hex,Fiber,Double,PLA
673,0.93,12,1.86,30,Hex,Fiber,Double,PLA
674,0.933,12.1,1.87,30,Hex,Fiber,Double,PLA
676,0.936,12.1,1.87,30,Hex,Fiber,Double,PLA
678,0.938,12.1,1.88,30,Hex,Fiber,Double,PLA
680,0.941,12.2,1.88,30,Hex,Fiber,Double,PLA
681,0.944,12.2,1.89,30,Hex,Fiber,Double,PLA
682,0.947,12.2,1.89,30,Hex,Fiber,Double,PLA
684,0.95,12.2,1.9,30,Hex,Fiber,Double,PLA
686,0.953,12.3,1.91,30,Hex,Fiber,Double,PLA
688,0.955,12.3,1.91,30,Hex,Fiber,Double,PLA
689,0.958,12.3,1.92,30,Hex,Fiber,Double,PLA
690,0.961,12.3,1.92,30,Hex,Fiber,Double,PLA
692,0.964,12.4,1.93,30,Hex,Fiber,Double,PLA
694,0.967,12.4,1.93,30,Hex,Fiber,Double,PLA
695,0.97,12.4,1.94,30,Hex,Fiber,Double,PLA
697,0.972,12.5,1.94,30,Hex,Fiber,Double,PLA
698,0.975,12.5,1.95,30,Hex,Fiber,Double,PLA
700,0.978,12.5,1.96,30,Hex,Fiber,Double,PLA
701,0.981,12.5,1.96,30,Hex,Fiber,Double,PLA
703,0.984,12.6,1.97,30,Hex,Fiber,Double,PLA
705,0.986,12.6,1.97,30,Hex,Fiber,Double,PLA
706,0.989,12.6,1.98,30,Hex,Fiber,Double,PLA
708,0.992,12.7,1.98,30,Hex,Fiber,Double,PLA
710,0.995,12.7,1.99,30,Hex,Fiber,Double,PLA
711,0.998,12.7,2,30,Hex,Fiber,Double,PLA
712,1,12.7,2,30,Hex,Fiber,Double,PLA
714,1,12.8,2.01,30,Hex,Fiber,Double,PLA
715,1.01,12.8,2.01,30,Hex,Fiber,Double,PLA
717,1.01,12.8,2.02,30,Hex,Fiber,Double,PLA
718,1.01,12.9,2.02,30,Hex,Fiber,Double,PLA
720,1.01,12.9,2.03,30,Hex,Fiber,Double,PLA
721,1.02,12.9,2.04,30,Hex,Fiber,Double,PLA
723,1.02,12.9,2.04,30,Hex,Fiber,Double,PLA
724,1.02,13,2.05,30,Hex,Fiber,Double,PLA
726,1.03,13,2.05,30,Hex,Fiber,Double,PLA
727,1.03,13,2.06,30,Hex,Fiber,Double,PLA
729,1.03,13,2.06,30,Hex,Fiber,Double,PLA
730,1.03,13.1,2.07,30,Hex,Fiber,Double,PLA
731,1.04,13.1,2.07,30,Hex,Fiber,Double,PLA
733,1.04,13.1,2.08,30,Hex,Fiber,Double,PLA
734,1.04,13.1,2.09,30,Hex,Fiber,Double,PLA
736,1.05,13.2,2.09,30,Hex,Fiber,Double,PLA
737,1.05,13.2,2.1,30,Hex,Fiber,Double,PLA
739,1.05,13.2,2.1,30,Hex,Fiber,Double,PLA
740,1.05,13.2,2.11,30,Hex,Fiber,Double,PLA
742,1.06,13.3,2.11,30,Hex,Fiber,Double,PLA
743,1.06,13.3,2.12,30,Hex,Fiber,Double,PLA
744,1.06,13.3,2.13,30,Hex,Fiber,Double,PLA
746,1.07,13.3,2.13,30,Hex,Fiber,Double,PLA
747,1.07,13.4,2.14,30,Hex,Fiber,Double,PLA
748,1.07,13.4,2.14,30,Hex,Fiber,Double,PLA
750,1.07,13.4,2.15,30,Hex,Fiber,Double,PLA
751,1.08,13.4,2.15,30,Hex,Fiber,Double,PLA
753,1.08,13.5,2.16,30,Hex,Fiber,Double,PLA
754,1.08,13.5,2.17,30,Hex,Fiber,Double,PLA
755,1.09,13.5,2.17,30,Hex,Fiber,Double,PLA
756,1.09,13.5,2.18,30,Hex,Fiber,Double,PLA
758,1.09,13.6,2.18,30,Hex,Fiber,Double,PLA
759,1.09,13.6,2.19,30,Hex,Fiber,Double,PLA
760,1.1,13.6,2.19,30,Hex,Fiber,Double,PLA
762,1.1,13.6,2.2,30,Hex,Fiber,Double,PLA
763,1.1,13.6,2.21,30,Hex,Fiber,Double,PLA
764,1.11,13.7,2.21,30,Hex,Fiber,Double,PLA
766,1.11,13.7,2.22,30,Hex,Fiber,Double,PLA
767,1.11,13.7,2.22,30,Hex,Fiber,Double,PLA
768,1.11,13.7,2.23,30,Hex,Fiber,Double,PLA
769,1.12,13.8,2.23,30,Hex,Fiber,Double,PLA
771,1.12,13.8,2.24,30,Hex,Fiber,Double,PLA
772,1.12,13.8,2.24,30,Hex,Fiber,Double,PLA
773,1.13,13.8,2.25,30,Hex,Fiber,Double,PLA
774,1.13,13.8,2.26,30,Hex,Fiber,Double,PLA
776,1.13,13.9,2.26,30,Hex,Fiber,Double,PLA
777,1.13,13.9,2.27,30,Hex,Fiber,Double,PLA
778,1.14,13.9,2.27,30,Hex,Fiber,Double,PLA
779,1.14,13.9,2.28,30,Hex,Fiber,Double,PLA
780,1.14,14,2.28,30,Hex,Fiber,Double,PLA
781,1.15,14,2.29,30,Hex,Fiber,Double,PLA
783,1.15,14,2.3,30,Hex,Fiber,Double,PLA
