Force (N),Position (mm),Stress (MPa),Strain (%),Infill%,Infill Type,Mesh Type,Number of mesh layer,Base Material
73.2,0.0125,0.637,685.0,30,Hex,Steel,Single,PLA
73.7,0.0126,0.642,690.0,30,Hex,Steel,Single,PLA
74.2,0.0127,0.647,695.0,30,Hex,Steel,Single,PLA
74.7,0.0128,0.652,699.0,30,Hex,Steel,Single,PLA
75.2,0.0129,0.657,704.0,30,Hex,Steel,Single,PLA
75.7,0.013,0.662,709.0,30,Hex,Steel,Single,PLA
76.2,0.0131,0.667,713.0,30,Hex,Steel,Single,PLA
76.7,0.0132,0.673,718.0,30,Hex,Steel,Single,PLA
77.1,0.0133,0.678,722.0,30,Hex,Steel,Single,PLA
77.6,0.0134,0.683,727.0,30,Hex,Steel,Single,PLA
78.1,0.0135,0.687,731.0,30,Hex,Steel,Single,PLA
78.6,0.0136,0.692,736.0,30,Hex,Steel,Single,PLA
79.0,0.0137,0.698,740.0,30,Hex,Steel,Single,PLA
79.6,0.0138,0.703,746.0,30,Hex,Steel,Single,PLA
80.0,0.0139,0.708,750.0,30,Hex,Steel,Single,PLA
80.4,0.014,0.713,753.0,30,Hex,Steel,Single,PLA
80.9,0.0141,0.718,758.0,30,Hex,Steel,Single,PLA
81.3,0.0142,0.723,762.0,30,Hex,Steel,Single,PLA
82.0,0.0143,0.728,768.0,30,Hex,Steel,Single,PLA
82.4,0.0144,0.733,771.0,30,Hex,Steel,Single,PLA
82.8,0.0145,0.738,775.0,30,Hex,Steel,Single,PLA
83.3,0.0146,0.743,780.0,30,Hex,Steel,Single,PLA
83.8,0.0147,0.748,785.0,30,Hex,Steel,Single,PLA
84.3,0.0148,0.753,789.0,30,Hex,Steel,Single,PLA
84.7,0.0149,0.758,793.0,30,Hex,Steel,Single,PLA
85.2,0.015,0.763,798.0,30,Hex,Steel,Single,PLA
85.7,0.0151,0.768,802.0,30,Hex,Steel,Single,PLA
86.2,0.0152,0.773,807.0,30,Hex,Steel,Single,PLA
86.7,0.0153,0.778,812.0,30,Hex,Steel,Single,PLA
87.1,0.0154,0.783,816.0,30,Hex,Steel,Single,PLA
87.6,0.0155,0.788,820.0,30,Hex,Steel,Single,PLA
88.1,0.0156,0.793,825.0,30,Hex,Steel,Single,PLA
88.5,0.0157,0.798,829.0,30,Hex,Steel,Single,PLA
89.1,0.0158,0.804,834.0,30,Hex,Steel,Single,PLA
89.5,0.0159,0.809,838.0,30,Hex,Steel,Single,PLA
89.9,0.016,0.813,842.0,30,Hex,Steel,Single,PLA
90.4,0.0161,0.818,847.0,30,Hex,Steel,Single,PLA
90.9,0.0162,0.823,851.0,30,Hex,Steel,Single,PLA
91.4,0.0163,0.828,856.0,30,Hex,Steel,Single,PLA
91.8,0.0164,0.833,860.0,30,Hex,Steel,Single,PLA
