Force (N),Position (mm),Stress (MPa),Strain (%),Infill%,Infill Type,Mesh Type,Number of mesh layer,Base Material
185,0.183,2.58,0.367,45,Hex,Fiber,Single,PLA
186,0.185,2.61,0.371,45,Hex,Fiber,Single,PLA
188,0.187,2.63,0.375,45,Hex,Fiber,Single,PLA
190,0.189,2.66,0.378,45,Hex,Fiber,Single,PLA
192,0.191,2.69,0.382,45,Hex,Fiber,Single,PLA
194,0.193,2.71,0.386,45,Hex,Fiber,Single,PLA
196,0.195,2.74,0.39,45,Hex,Fiber,Single,PLA
197,0.197,2.76,0.394,45,Hex,Fiber,Single,PLA
199,0.199,2.78,0.398,45,Hex,Fiber,Single,PLA
201,0.201,2.81,0.402,45,Hex,Fiber,Single,PLA
203,0.203,2.84,0.406,45,Hex,Fiber,Single,PLA
205,0.205,2.86,0.409,45,Hex,Fiber,Single,PLA
207,0.207,2.89,0.413,45,Hex,Fiber,Single,PLA
209,0.209,2.92,0.417,45,Hex,Fiber,Single,PLA
210,0.21,2.94,0.421,45,Hex,Fiber,Single,PLA
212,0.212,2.96,0.425,45,Hex,Fiber,Single,PLA
214,0.214,2.99,0.429,45,Hex,Fiber,Single,PLA
216,0.216,3.01,0.432,45,Hex,Fiber,Single,PLA
217,0.218,3.04,0.437,45,Hex,Fiber,Single,PLA
219,0.22,3.06,0.44,45,Hex,Fiber,Single,PLA
221,0.222,3.09,0.444,45,Hex,Fiber,Single,PLA
223,0.224,3.12,0.448,45,Hex,Fiber,Single,PLA
225,0.226,3.14,0.452,45,Hex,Fiber,Single,PLA
226,0.228,3.17,0.456,45,Hex,Fiber,Single,PLA
228,0.23,3.19,0.46,45,Hex,Fiber,Single,PLA
230,0.232,3.22,0.464,45,Hex,Fiber,Single,PLA
232,0.234,3.24,0.468,45,Hex,Fiber,Single,PLA
234,0.236,3.27,0.472,45,Hex,Fiber,Single,PLA
236,0.238,3.3,0.475,45,Hex,Fiber,Single,PLA
237,0.24,3.32,0.479,45,Hex,Fiber,Single,PLA
239,0.241,3.34,0.483,45,Hex,Fiber,Single,PLA
241,0.243,3.37,0.487,45,Hex,Fiber,Single,PLA
243,0.245,3.4,0.491,45,Hex,Fiber,Single,PLA
245,0.247,3.42,0.495,45,Hex,Fiber,Single,PLA
247,0.249,3.45,0.499,45,Hex,Fiber,Single,PLA
248,0.251,3.47,0.503,45,Hex,Fiber,Single,PLA
250,0.253,3.5,0.506,45,Hex,Fiber,Single,PLA
252,0.255,3.52,0.51,45,Hex,Fiber,Single,PLA
253,0.257,3.55,0.514,45,Hex,Fiber,Single,PLA
255,0.259,3.57,0.518,45,Hex,Fiber,Single,PLA
257,0.261,3.59,0.522,45,Hex,Fiber,Single,PLA
259,0.263,3.62,0.526,45,Hex,Fiber,Single,PLA
260,0.265,3.64,0.53,45,Hex,Fiber,Single,PLA
262,0.267,3.67,0.533,45,Hex,Fiber,Single,PLA
264,0.269,3.69,0.537,45,Hex,Fiber,Single,PLA
265,0.271,3.71,0.541,45,Hex,Fiber,Single,PLA
268,0.273,3.74,0.545,45,Hex,Fiber,Single,PLA
269,0.275,3.77,0.549,45,Hex,Fiber,Single,PLA
271,0.277,3.79,0.553,45,Hex,Fiber,Single,PLA
273,0.278,3.82,0.557,45,Hex,Fiber,Single,PLA
275,0.28,3.84,0.56,45,Hex,Fiber,Single,PLA
276,0.282,3.87,0.564,45,Hex,Fiber,Single,PLA
278,0.284,3.89,0.568,45,Hex,Fiber,Single,PLA
280,0.286,3.91,0.572,45,Hex,Fiber,Single,PLA
282,0.288,3.94,0.576,45,Hex,Fiber,Single,PLA
283,0.29,3.96,0.58,45,Hex,Fiber,Single,PLA
285,0.292,3.99,0.584,45,Hex,Fiber,Single,PLA
287,0.294,4.01,0.588,45,Hex,Fiber,Single,PLA
288,0.296,4.03,0.592,45,Hex,Fiber,Single,PLA
290,0.298,4.06,0.596,45,Hex,Fiber,Single,PLA
292,0.3,4.08,0.599,45,Hex,Fiber,Single,PLA
294,0.302,4.11,0.603,45,Hex,Fiber,Single,PLA
295,0.304,4.13,0.607,45,Hex,Fiber,Single,PLA
297,0.305,4.15,0.611,45,Hex,Fiber,Single,PLA
299,0.307,4.18,0.615,45,Hex,Fiber,Single,PLA
300,0.309,4.2,0.619,45,Hex,Fiber,Single,PLA
