Force (N),Position (mm),Stress (MPa),Strain (%),Infill%,Infill Type,Mesh Type,Number of mesh layer,Base Material
232,0.235,3.36,0.47,15,Tri,Steel,Single,PLA
233,0.237,3.38,0.473,15,Tri,Steel,Single,PLA
234,0.238,3.4,0.477,15,Tri,Steel,Single,PLA
236,0.24,3.43,0.48,15,Tri,Steel,Single,PLA
237,0.242,3.45,0.484,15,Tri,Steel,Single,PLA
239,0.244,3.47,0.487,15,Tri,Steel,Single,PLA
241,0.245,3.49,0.491,15,Tri,Steel,Single,PLA
242,0.247,3.52,0.494,15,Tri,Steel,Single,PLA
244,0.249,3.54,0.498,15,Tri,Steel,Single,PLA
245,0.251,3.56,0.501,15,Tri,Steel,Single,PLA
247,0.252,3.58,0.505,15,Tri,Steel,Single,PLA
248,0.254,3.61,0.508,15,Tri,Steel,Single,PLA
250,0.256,3.63,0.512,15,Tri,Steel,Single,PLA
251,0.258,3.64,0.515,15,Tri,Steel,Single,PLA
253,0.259,3.67,0.519,15,Tri,Steel,Single,PLA
254,0.261,3.69,0.522,15,Tri,Steel,Single,PLA
256,0.263,3.71,0.526,15,Tri,Steel,Single,PLA
257,0.265,3.74,0.529,15,Tri,Steel,Single,PLA
259,0.266,3.76,0.533,15,Tri,Steel,Single,PLA
260,0.268,3.77,0.536,15,Tri,Steel,Single,PLA
262,0.27,3.8,0.54,15,Tri,Steel,Single,PLA
263,0.272,3.82,0.544,15,Tri,Steel,Single,PLA
265,0.274,3.84,0.547,15,Tri,Steel,Single,PLA
266,0.275,3.86,0.551,15,Tri,Steel,Single,PLA
268,0.277,3.89,0.554,15,Tri,Steel,Single,PLA
269,0.279,3.9,0.557,15,Tri,Steel,Single,PLA
271,0.281,3.93,0.561,15,Tri,Steel,Single,PLA
272,0.282,3.95,0.565,15,Tri,Steel,Single,PLA
274,0.284,3.97,0.568,15,Tri,Steel,Single,PLA
275,0.286,3.99,0.572,15,Tri,Steel,Single,PLA
277,0.288,4.02,0.575,15,Tri,Steel,Single,PLA
278,0.29,4.04,0.579,15,Tri,Steel,Single,PLA
279,0.291,4.06,0.582,15,Tri,Steel,Single,PLA
281,0.293,4.08,0.586,15,Tri,Steel,Single,PLA
283,0.295,4.1,0.59,15,Tri,Steel,Single,PLA
284,0.297,4.12,0.593,15,Tri,Steel,Single,PLA
285,0.298,4.14,0.597,15,Tri,Steel,Single,PLA
287,0.3,4.17,0.6,15,Tri,Steel,Single,PLA
289,0.302,4.19,0.604,15,Tri,Steel,Single,PLA
290,0.304,4.21,0.607,15,Tri,Steel,Single,PLA
291,0.305,4.23,0.611,15,Tri,Steel,Single,PLA
293,0.307,4.25,0.614,15,Tri,Steel,Single,PLA
294,0.309,4.27,0.618,15,Tri,Steel,Single,PLA
296,0.311,4.29,0.622,15,Tri,Steel,Single,PLA
297,0.313,4.31,0.625,15,Tri,Steel,Single,PLA
299,0.314,4.33,0.629,15,Tri,Steel,Single,PLA
300,0.316,4.35,0.632,15,Tri,Steel,Single,PLA
301,0.318,4.38,0.636,15,Tri,Steel,Single,PLA
303,0.32,4.4,0.639,15,Tri,Steel,Single,PLA
304,0.321,4.41,0.643,15,Tri,Steel,Single,PLA
306,0.323,4.44,0.646,15,Tri,Steel,Single,PLA
308,0.325,4.46,0.65,15,Tri,Steel,Single,PLA
309,0.327,4.48,0.653,15,Tri,Steel,Single,PLA
310,0.329,4.5,0.657,15,Tri,Steel,Single,PLA
312,0.33,4.52,0.66,15,Tri,Steel,Single,PLA
313,0.332,4.54,0.664,15,Tri,Steel,Single,PLA
314,0.334,4.56,0.667,15,Tri,Steel,Single,PLA
316,0.336,4.59,0.671,15,Tri,Steel,Single,PLA
317,0.337,4.6,0.675,15,Tri,Steel,Single,PLA
319,0.339,4.63,0.678,15,Tri,Steel,Single,PLA
320,0.341,4.65,0.682,15,Tri,Steel,Single,PLA
322,0.343,4.67,0.685,15,Tri,Steel,Single,PLA
323,0.344,4.68,0.689,15,Tri,Steel,Single,PLA
324,0.346,4.71,0.692,15,Tri,Steel,Single,PLA
326,0.348,4.73,0.696,15,Tri,Steel,Single,PLA
327,0.35,4.75,0.7,15,Tri,Steel,Single,PLA
329,0.352,4.77,0.703,15,Tri,Steel,Single,PLA
330,0.353,4.79,0.707,15,Tri,Steel,Single,PLA
331,0.355,4.8,0.71,15,Tri,Steel,Single,PLA
333,0.357,4.83,0.714,15,Tri,Steel,Single,PLA
334,0.359,4.85,0.717,15,Tri,Steel,Single,PLA
335,0.36,4.87,0.721,15,Tri,Steel,Single,PLA
337,0.362,4.89,0.724,15,Tri,Steel,Single,PLA
339,0.364,4.92,0.728,15,Tri,Steel,Single,PLA
340,0.366,4.93,0.732,15,Tri,Steel,Single,PLA
341,0.368,4.95,0.735,15,Tri,Steel,Single,PLA
343,0.369,4.97,0.738,15,Tri,Steel,Single,PLA
344,0.371,4.99,0.742,15,Tri,Steel,Single,PLA
345,0.373,5.01,0.746,15,Tri,Steel,Single,PLA
347,0.375,5.03,0.749,15,Tri,Steel,Single,PLA
348,0.376,5.05,0.753,15,Tri,Steel,Single,PLA
350,0.378,5.08,0.756,15,Tri,Steel,Single,PLA
351,0.38,5.09,0.76,15,Tri,Steel,Single,PLA
352,0.382,5.11,0.763,15,Tri,Steel,Single,PLA
353,0.383,5.13,0.767,15,Tri,Steel,Single,PLA
355,0.385,5.15,0.77,15,Tri,Steel,Single,PLA
356,0.387,5.17,0.774,15,Tri,Steel,Single,PLA
358,0.389,5.19,0.777,15,Tri,Steel,Single,PLA
359,0.39,5.21,0.781,15,Tri,Steel,Single,PLA
361,0.392,5.23,0.784,15,Tri,Steel,Single,PLA
361,0.394,5.25,0.788,15,Tri,Steel,Single,PLA
363,0.396,5.27,0.791,15,Tri,Steel,Single,PLA
364,0.397,5.29,0.795,15,Tri,Steel,Single,PLA
366,0.399,5.31,0.798,15,Tri,Steel,Single,PLA
367,0.401,5.33,0.802,15,Tri,Steel,Single,PLA
369,0.403,5.35,0.805,15,Tri,Steel,Single,PLA
370,0.404,5.37,0.809,15,Tri,Steel,Single,PLA
371,0.406,5.39,0.812,15,Tri,Steel,Single,PLA
372,0.408,5.4,0.816,15,Tri,Steel,Single,PLA
374,0.41,5.43,0.819,15,Tri,Steel,Single,PLA
375,0.411,5.45,0.823,15,Tri,Steel,Single,PLA
377,0.413,5.47,0.826,15,Tri,Steel,Single,PLA
378,0.415,5.49,0.83,15,Tri,Steel,Single,PLA
379,0.417,5.5,0.833,15,Tri,Steel,Single,PLA
381,0.418,5.53,0.837,15,Tri,Steel,Single,PLA
382,0.42,5.54,0.84,15,Tri,Steel,Single,PLA
383,0.422,5.56,0.844,15,Tri,Steel,Single,PLA
385,0.424,5.58,0.847,15,Tri,Steel,Single,PLA
386,0.425,5.6,0.851,15,Tri,Steel,Single,PLA
387,0.427,5.62,0.854,15,Tri,Steel,Single,PLA
389,0.429,5.64,0.858,15,Tri,Steel,Single,PLA
390,0.431,5.66,0.861,15,Tri,Steel,Single,PLA
392,0.432,5.68,0.865,15,Tri,Steel,Single,PLA
393,0.434,5.7,0.868,15,Tri,Steel,Single,PLA
394,0.436,5.72,0.872,15,Tri,Steel,Single,PLA
395,0.438,5.74,0.876,15,Tri,Steel,Single,PLA
397,0.44,5.76,0.879,15,Tri,Steel,Single,PLA
398,0.441,5.78,0.883,15,Tri,Steel,Single,PLA
400,0.443,5.8,0.886,15,Tri,Steel,Single,PLA
401,0.445,5.82,0.89,15,Tri,Steel,Single,PLA
402,0.447,5.84,0.893,15,Tri,Steel,Single,PLA
404,0.448,5.86,0.897,15,Tri,Steel,Single,PLA
405,0.45,5.88,0.9,15,Tri,Steel,Single,PLA
406,0.452,5.89,0.904,15,Tri,Steel,Single,PLA
408,0.454,5.92,0.907,15,Tri,Steel,Single,PLA
409,0.455,5.93,0.911,15,Tri,Steel,Single,PLA
410,0.457,5.95,0.914,15,Tri,Steel,Single,PLA
412,0.459,5.97,0.918,15,Tri,Steel,Single,PLA
413,0.461,5.99,0.922,15,Tri,Steel,Single,PLA
414,0.463,6.01,0.925,15,Tri,Steel,Single,PLA
415,0.464,6.03,0.928,15,Tri,Steel,Single,PLA
417,0.466,6.06,0.932,15,Tri,Steel,Single,PLA
418,0.468,6.07,0.936,15,Tri,Steel,Single,PLA
419,0.47,6.09,0.939,15,Tri,Steel,Single,PLA
421,0.471,6.11,0.942,15,Tri,Steel,Single,PLA
422,0.473,6.13,0.946,15,Tri,Steel,Single,PLA
424,0.475,6.15,0.95,15,Tri,Steel,Single,PLA
425,0.477,6.16,0.953,15,Tri,Steel,Single,PLA
426,0.479,6.19,0.957,15,Tri,Steel,Single,PLA
428,0.48,6.21,0.961,15,Tri,Steel,Single,PLA
429,0.482,6.23,0.964,15,Tri,Steel,Single,PLA
430,0.484,6.24,0.968,15,Tri,Steel,Single,PLA
