Force (N),Position (mm),Stress (MPa),Strain (%),Infill%,Infill Type,Mesh Type,Number of mesh layer,Base Material
282,0.306,3.94,0.611,45,Hex,Without Mesh,Zero,PLA
283,0.307,3.95,0.614,45,Hex,Without Mesh,Zero,PLA
284,0.308,3.97,0.616,45,Hex,Without Mesh,Zero,PLA
285,0.31,3.99,0.619,45,Hex,Without Mesh,Zero,PLA
286,0.311,4,0.622,45,Hex,Without Mesh,Zero,PLA
287,0.312,4.01,0.625,45,Hex,Without Mesh,Zero,PLA
288,0.314,4.03,0.627,45,Hex,Without Mesh,Zero,PLA
289,0.315,4.05,0.63,45,Hex,Without Mesh,Zero,PLA
291,0.316,4.06,0.633,45,Hex,Without Mesh,Zero,PLA
292,0.318,4.08,0.635,45,Hex,Without Mesh,Zero,PLA
293,0.319,4.09,0.638,45,Hex,Without Mesh,Zero,PLA
294,0.32,4.11,0.641,45,Hex,Without Mesh,Zero,PLA
295,0.322,4.12,0.643,45,Hex,Without Mesh,Zero,PLA
296,0.323,4.14,0.646,45,Hex,Without Mesh,Zero,PLA
297,0.324,4.15,0.649,45,Hex,Without Mesh,Zero,PLA
299,0.326,4.17,0.652,45,Hex,Without Mesh,Zero,PLA
299,0.327,4.19,0.654,45,Hex,Without Mesh,Zero,PLA
300,0.329,4.2,0.657,45,Hex,Without Mesh,Zero,PLA
302,0.33,4.22,0.66,45,Hex,Without Mesh,Zero,PLA
303,0.331,4.24,0.662,45,Hex,Without Mesh,Zero,PLA
304,0.333,4.25,0.665,45,Hex,Without Mesh,Zero,PLA
305,0.334,4.27,0.668,45,Hex,Without Mesh,Zero,PLA
306,0.335,4.28,0.67,45,Hex,Without Mesh,Zero,PLA
307,0.336,4.29,0.673,45,Hex,Without Mesh,Zero,PLA
308,0.338,4.31,0.676,45,Hex,Without Mesh,Zero,PLA
309,0.339,4.33,0.679,45,Hex,Without Mesh,Zero,PLA
310,0.341,4.34,0.681,45,Hex,Without Mesh,Zero,PLA
312,0.342,4.36,0.684,45,Hex,Without Mesh,Zero,PLA
313,0.343,4.37,0.687,45,Hex,Without Mesh,Zero,PLA
314,0.345,4.39,0.69,45,Hex,Without Mesh,Zero,PLA
315,0.346,4.4,0.692,45,Hex,Without Mesh,Zero,PLA
316,0.347,4.42,0.695,45,Hex,Without Mesh,Zero,PLA
