Force (N),Position (mm),Stress (MPa),Strain (%),Infill%,Infill Type,Mesh Type,Number of mesh layer,Base Material
229,0.219,3.33,0.439,15,Hex,Steel,Single,PLA
231,0.222,3.35,0.443,15,Hex,Steel,Single,PLA
233,0.224,3.38,0.447,15,Hex,Steel,Single,PLA
235,0.226,3.41,0.451,15,Hex,Steel,Single,PLA
237,0.228,3.44,0.455,15,Hex,Steel,Single,PLA
239,0.23,3.46,0.459,15,Hex,Steel,Single,PLA
240,0.232,3.49,0.463,15,Hex,Steel,Single,PLA
242,0.234,3.52,0.468,15,Hex,Steel,Single,PLA
245,0.236,3.55,0.472,15,Hex,Steel,Single,PLA
246,0.238,3.57,0.476,15,Hex,Steel,Single,PLA
248,0.24,3.6,0.48,15,Hex,Steel,Single,PLA
250,0.242,3.63,0.484,15,Hex,Steel,Single,PLA
252,0.244,3.66,0.488,15,Hex,Steel,Single,PLA
254,0.246,3.68,0.492,15,Hex,Steel,Single,PLA
256,0.248,3.71,0.496,15,Hex,Steel,Single,PLA
258,0.25,3.74,0.5,15,Hex,Steel,Single,PLA
259,0.252,3.77,0.504,15,Hex,Steel,Single,PLA
261,0.254,3.79,0.508,15,Hex,Steel,Single,PLA
263,0.256,3.82,0.513,15,Hex,Steel,Single,PLA
265,0.258,3.85,0.517,15,Hex,Steel,Single,PLA
267,0.26,3.87,0.521,15,Hex,Steel,Single,PLA
269,0.263,3.9,0.525,15,Hex,Steel,Single,PLA
270,0.265,3.92,0.529,15,Hex,Steel,Single,PLA
273,0.267,3.96,0.533,15,Hex,Steel,Single,PLA
274,0.269,3.98,0.537,15,Hex,Steel,Single,PLA
276,0.271,4.01,0.542,15,Hex,Steel,Single,PLA
278,0.273,4.03,0.546,15,Hex,Steel,Single,PLA
280,0.275,4.06,0.55,15,Hex,Steel,Single,PLA
282,0.277,4.09,0.554,15,Hex,Steel,Single,PLA
283,0.279,4.11,0.558,15,Hex,Steel,Single,PLA
286,0.281,4.14,0.562,15,Hex,Steel,Single,PLA
287,0.283,4.17,0.566,15,Hex,Steel,Single,PLA
289,0.285,4.2,0.57,15,Hex,Steel,Single,PLA
291,0.287,4.22,0.574,15,Hex,Steel,Single,PLA
293,0.289,4.25,0.579,15,Hex,Steel,Single,PLA
294,0.291,4.27,0.582,15,Hex,Steel,Single,PLA
296,0.293,4.29,0.586,15,Hex,Steel,Single,PLA
298,0.295,4.33,0.591,15,Hex,Steel,Single,PLA
300,0.297,4.35,0.595,15,Hex,Steel,Single,PLA
302,0.299,4.38,0.599,15,Hex,Steel,Single,PLA
303,0.302,4.4,0.603,15,Hex,Steel,Single,PLA
305,0.304,4.43,0.607,15,Hex,Steel,Single,PLA
307,0.306,4.46,0.611,15,Hex,Steel,Single,PLA
309,0.308,4.48,0.615,15,Hex,Steel,Single,PLA
311,0.31,4.51,0.62,15,Hex,Steel,Single,PLA
312,0.312,4.53,0.624,15,Hex,Steel,Single,PLA
315,0.314,4.57,0.628,15,Hex,Steel,Single,PLA
316,0.316,4.59,0.632,15,Hex,Steel,Single,PLA
318,0.318,4.61,0.636,15,Hex,Steel,Single,PLA
319,0.32,4.63,0.64,15,Hex,Steel,Single,PLA
321,0.322,4.67,0.644,15,Hex,Steel,Single,PLA
323,0.324,4.69,0.648,15,Hex,Steel,Single,PLA
325,0.326,4.72,0.653,15,Hex,Steel,Single,PLA
327,0.328,4.74,0.657,15,Hex,Steel,Single,PLA
328,0.33,4.77,0.661,15,Hex,Steel,Single,PLA
330,0.332,4.79,0.665,15,Hex,Steel,Single,PLA
332,0.335,4.82,0.669,15,Hex,Steel,Single,PLA
334,0.337,4.84,0.673,15,Hex,Steel,Single,PLA
336,0.339,4.87,0.677,15,Hex,Steel,Single,PLA
337,0.341,4.9,0.681,15,Hex,Steel,Single,PLA
339,0.343,4.92,0.685,15,Hex,Steel,Single,PLA
340,0.345,4.94,0.689,15,Hex,Steel,Single,PLA
342,0.347,4.97,0.694,15,Hex,Steel,Single,PLA
344,0.349,5,0.698,15,Hex,Steel,Single,PLA
346,0.351,5.02,0.702,15,Hex,Steel,Single,PLA
348,0.353,5.05,0.706,15,Hex,Steel,Single,PLA
350,0.355,5.07,0.71,15,Hex,Steel,Single,PLA
351,0.357,5.09,0.714,15,Hex,Steel,Single,PLA
353,0.359,5.12,0.718,15,Hex,Steel,Single,PLA
354,0.361,5.14,0.722,15,Hex,Steel,Single,PLA
356,0.363,5.17,0.727,15,Hex,Steel,Single,PLA
358,0.365,5.2,0.731,15,Hex,Steel,Single,PLA
360,0.367,5.22,0.735,15,Hex,Steel,Single,PLA
362,0.369,5.25,0.739,15,Hex,Steel,Single,PLA
363,0.371,5.27,0.743,15,Hex,Steel,Single,PLA
365,0.373,5.3,0.747,15,Hex,Steel,Single,PLA
367,0.376,5.33,0.751,15,Hex,Steel,Single,PLA
368,0.378,5.35,0.755,15,Hex,Steel,Single,PLA
370,0.38,5.38,0.759,15,Hex,Steel,Single,PLA
372,0.382,5.4,0.763,15,Hex,Steel,Single,PLA
374,0.384,5.42,0.767,15,Hex,Steel,Single,PLA
375,0.386,5.45,0.771,15,Hex,Steel,Single,PLA
377,0.388,5.48,0.776,15,Hex,Steel,Single,PLA
379,0.39,5.5,0.78,15,Hex,Steel,Single,PLA
381,0.392,5.53,0.784,15,Hex,Steel,Single,PLA
382,0.394,5.55,0.788,15,Hex,Steel,Single,PLA
384,0.396,5.57,0.792,15,Hex,Steel,Single,PLA
386,0.398,5.6,0.796,15,Hex,Steel,Single,PLA
387,0.4,5.62,0.8,15,Hex,Steel,Single,PLA
389,0.402,5.65,0.804,15,Hex,Steel,Single,PLA
391,0.404,5.67,0.809,15,Hex,Steel,Single,PLA
393,0.406,5.7,0.813,15,Hex,Steel,Single,PLA
394,0.408,5.72,0.816,15,Hex,Steel,Single,PLA
396,0.41,5.75,0.821,15,Hex,Steel,Single,PLA
398,0.412,5.77,0.825,15,Hex,Steel,Single,PLA
400,0.414,5.8,0.829,15,Hex,Steel,Single,PLA
401,0.416,5.82,0.833,15,Hex,Steel,Single,PLA
403,0.419,5.85,0.837,15,Hex,Steel,Single,PLA
404,0.42,5.87,0.841,15,Hex,Steel,Single,PLA
406,0.423,5.89,0.845,15,Hex,Steel,Single,PLA
408,0.425,5.92,0.849,15,Hex,Steel,Single,PLA
410,0.427,5.94,0.853,15,Hex,Steel,Single,PLA
411,0.429,5.96,0.857,15,Hex,Steel,Single,PLA
413,0.431,6,0.861,15,Hex,Steel,Single,PLA
415,0.433,6.02,0.865,15,Hex,Steel,Single,PLA
416,0.435,6.04,0.869,15,Hex,Steel,Single,PLA
418,0.437,6.07,0.874,15,Hex,Steel,Single,PLA
420,0.439,6.1,0.878,15,Hex,Steel,Single,PLA
422,0.441,6.12,0.882,15,Hex,Steel,Single,PLA
423,0.443,6.14,0.886,15,Hex,Steel,Single,PLA
425,0.445,6.17,0.89,15,Hex,Steel,Single,PLA
427,0.447,6.19,0.894,15,Hex,Steel,Single,PLA
428,0.449,6.22,0.898,15,Hex,Steel,Single,PLA
430,0.451,6.24,0.902,15,Hex,Steel,Single,PLA
432,0.453,6.27,0.907,15,Hex,Steel,Single,PLA
433,0.455,6.29,0.911,15,Hex,Steel,Single,PLA
435,0.457,6.32,0.915,15,Hex,Steel,Single,PLA
437,0.459,6.34,0.919,15,Hex,Steel,Single,PLA
438,0.461,6.36,0.923,15,Hex,Steel,Single,PLA
440,0.464,6.39,0.927,15,Hex,Steel,Single,PLA
442,0.466,6.42,0.931,15,Hex,Steel,Single,PLA
443,0.468,6.44,0.935,15,Hex,Steel,Single,PLA
445,0.47,6.46,0.94,15,Hex,Steel,Single,PLA
447,0.472,6.49,0.944,15,Hex,Steel,Single,PLA
449,0.474,6.51,0.948,15,Hex,Steel,Single,PLA
450,0.476,6.53,0.952,15,Hex,Steel,Single,PLA
452,0.478,6.56,0.956,15,Hex,Steel,Single,PLA
454,0.48,6.59,0.96,15,Hex,Steel,Single,PLA
456,0.482,6.61,0.964,15,Hex,Steel,Single,PLA
457,0.484,6.63,0.968,15,Hex,Steel,Single,PLA
459,0.486,6.66,0.972,15,Hex,Steel,Single,PLA
460,0.488,6.68,0.977,15,Hex,Steel,Single,PLA
462,0.49,6.71,0.981,15,Hex,Steel,Single,PLA
464,0.493,6.73,0.985,15,Hex,Steel,Single,PLA
466,0.495,6.76,0.989,15,Hex,Steel,Single,PLA
467,0.497,6.78,0.993,15,Hex,Steel,Single,PLA
468,0.499,6.8,0.997,15,Hex,Steel,Single,PLA
470,0.501,6.83,1,15,Hex,Steel,Single,PLA
472,0.503,6.85,1.01,15,Hex,Steel,Single,PLA
473,0.505,6.87,1.01,15,Hex,Steel,Single,PLA
475,0.507,6.89,1.01,15,Hex,Steel,Single,PLA
477,0.509,6.92,1.02,15,Hex,Steel,Single,PLA
478,0.511,6.94,1.02,15,Hex,Steel,Single,PLA
480,0.513,6.96,1.03,15,Hex,Steel,Single,PLA
482,0.515,6.99,1.03,15,Hex,Steel,Single,PLA
483,0.517,7.01,1.03,15,Hex,Steel,Single,PLA
485,0.519,7.04,1.04,15,Hex,Steel,Single,PLA
487,0.521,7.06,1.04,15,Hex,Steel,Single,PLA
488,0.523,7.08,1.05,15,Hex,Steel,Single,PLA
490,0.526,7.11,1.05,15,Hex,Steel,Single,PLA
491,0.528,7.13,1.06,15,Hex,Steel,Single,PLA
493,0.53,7.15,1.06,15,Hex,Steel,Single,PLA
495,0.532,7.18,1.06,15,Hex,Steel,Single,PLA
496,0.534,7.2,1.07,15,Hex,Steel,Single,PLA
498,0.536,7.22,1.07,15,Hex,Steel,Single,PLA
499,0.538,7.25,1.08,15,Hex,Steel,Single,PLA
501,0.54,7.27,1.08,15,Hex,Steel,Single,PLA
503,0.542,7.29,1.08,15,Hex,Steel,Single,PLA
504,0.544,7.32,1.09,15,Hex,Steel,Single,PLA
506,0.546,7.34,1.09,15,Hex,Steel,Single,PLA
507,0.548,7.36,1.1,15,Hex,Steel,Single,PLA
509,0.55,7.38,1.1,15,Hex,Steel,Single,PLA
510,0.552,7.41,1.1,15,Hex,Steel,Single,PLA
512,0.554,7.43,1.11,15,Hex,Steel,Single,PLA
513,0.556,7.45,1.11,15,Hex,Steel,Single,PLA
515,0.558,7.47,1.12,15,Hex,Steel,Single,PLA
516,0.56,7.49,1.12,15,Hex,Steel,Single,PLA
518,0.562,7.52,1.12,15,Hex,Steel,Single,PLA
519,0.564,7.54,1.13,15,Hex,Steel,Single,PLA
521,0.567,7.57,1.13,15,Hex,Steel,Single,PLA
523,0.569,7.59,1.14,15,Hex,Steel,Single,PLA
524,0.571,7.61,1.14,15,Hex,Steel,Single,PLA
526,0.573,7.63,1.15,15,Hex,Steel,Single,PLA
527,0.575,7.65,1.15,15,Hex,Steel,Single,PLA
529,0.577,7.67,1.15,15,Hex,Steel,Single,PLA
530,0.579,7.7,1.16,15,Hex,Steel,Single,PLA
532,0.581,7.72,1.16,15,Hex,Steel,Single,PLA
533,0.583,7.74,1.17,15,Hex,Steel,Single,PLA
535,0.585,7.76,1.17,15,Hex,Steel,Single,PLA
536,0.587,7.78,1.17,15,Hex,Steel,Single,PLA
538,0.589,7.81,1.18,15,Hex,Steel,Single,PLA
539,0.591,7.83,1.18,15,Hex,Steel,Single,PLA
541,0.593,7.85,1.19,15,Hex,Steel,Single,PLA
543,0.595,7.88,1.19,15,Hex,Steel,Single,PLA
544,0.597,7.89,1.19,15,Hex,Steel,Single,PLA
546,0.599,7.92,1.2,15,Hex,Steel,Single,PLA
547,0.601,7.94,1.2,15,Hex,Steel,Single,PLA
548,0.603,7.96,1.21,15,Hex,Steel,Single,PLA
550,0.605,7.99,1.21,15,Hex,Steel,Single,PLA
552,0.608,8.01,1.22,15,Hex,Steel,Single,PLA
553,0.61,8.03,1.22,15,Hex,Steel,Single,PLA
