Force (N),Position (mm),Stress (MPa),Strain (%),Infill%,Infill Type,Mesh Type,Number of mesh layer,Base Material
81.5,0.0132,0.672,763.0,45,Tri,Steel,Single,PLA
82.0,0.0133,0.678,768.0,45,Tri,Steel,Single,PLA
82.6,0.0134,0.683,773.0,45,Tri,Steel,Single,PLA
83.1,0.0136,0.689,779.0,45,Tri,Steel,Single,PLA
83.6,0.0137,0.694,783.0,45,Tri,Steel,Single,PLA
84.2,0.0138,0.699,788.0,45,Tri,Steel,Single,PLA
84.7,0.0139,0.704,793.0,45,Tri,Steel,Single,PLA
85.2,0.014,0.71,798.0,45,Tri,Steel,Single,PLA
85.8,0.0141,0.715,803.0,45,Tri,Steel,Single,PLA
86.4,0.0142,0.721,809.0,45,Tri,Steel,Single,PLA
86.9,0.0143,0.726,814.0,45,Tri,Steel,Single,PLA
87.4,0.0144,0.731,818.0,45,Tri,Steel,Single,PLA
87.9,0.0145,0.736,823.0,45,Tri,Steel,Single,PLA
88.5,0.0146,0.742,828.0,45,Tri,Steel,Single,PLA
88.9,0.0147,0.747,833.0,45,Tri,Steel,Single,PLA
89.5,0.0148,0.753,838.0,45,Tri,Steel,Single,PLA
90.0,0.0149,0.758,843.0,45,Tri,Steel,Single,PLA
90.7,0.015,0.763,849.0,45,Tri,Steel,Single,PLA
91.0,0.0151,0.769,853.0,45,Tri,Steel,Single,PLA
91.6,0.0152,0.774,858.0,45,Tri,Steel,Single,PLA
92.2,0.0153,0.779,863.0,45,Tri,Steel,Single,PLA
92.7,0.0154,0.785,868.0,45,Tri,Steel,Single,PLA
93.2,0.0155,0.79,873.0,45,Tri,Steel,Single,PLA
93.7,0.0157,0.795,877.0,45,Tri,Steel,Single,PLA
94.2,0.0158,0.801,882.0,45,Tri,Steel,Single,PLA
94.8,0.0159,0.806,887.0,45,Tri,Steel,Single,PLA
95.4,0.016,0.812,893.0,45,Tri,Steel,Single,PLA
95.8,0.0161,0.817,897.0,45,Tri,Steel,Single,PLA
96.3,0.0162,0.822,902.0,45,Tri,Steel,Single,PLA
96.8,0.0163,0.828,907.0,45,Tri,Steel,Single,PLA
97.3,0.0164,0.833,911.0,45,Tri,Steel,Single,PLA
97.8,0.0165,0.838,916.0,45,Tri,Steel,Single,PLA
98.3,0.0166,0.844,921.0,45,Tri,Steel,Single,PLA
99.0,0.0167,0.849,927.0,45,Tri,Steel,Single,PLA
99.4,0.0168,0.854,931.0,45,Tri,Steel,Single,PLA
99.9,0.0169,0.86,936.0,45,Tri,Steel,Single,PLA
100.0,0.017,0.865,940.0,45,Tri,Steel,Single,PLA
101.0,0.0171,0.87,945.0,45,Tri,Steel,Single,PLA
101.0,0.0172,0.876,950.0,45,Tri,Steel,Single,PLA
102.0,0.0173,0.881,955.0,45,Tri,Steel,Single,PLA
102.0,0.0174,0.886,959.0,45,Tri,Steel,Single,PLA
103.0,0.0176,0.892,964.0,45,Tri,Steel,Single,PLA
103.0,0.0177,0.897,969.0,45,Tri,Steel,Single,PLA
104.0,0.0178,0.903,973.0,45,Tri,Steel,Single,PLA
104.0,0.0179,0.908,978.0,45,Tri,Steel,Single,PLA
105.0,0.018,0.913,983.0,45,Tri,Steel,Single,PLA
105.0,0.0181,0.919,988.0,45,Tri,Steel,Single,PLA
106.0,0.0182,0.924,992.0,45,Tri,Steel,Single,PLA
106.0,0.0183,0.929,997.0,45,Tri,Steel,Single,PLA
107.0,0.0184,0.934,1000.0,45,Tri,Steel,Single,PLA
107.0,0.0185,0.94,1010.0,45,Tri,Steel,Single,PLA
108.0,0.0186,0.945,1010.0,45,Tri,Steel,Single,PLA
108.0,0.0187,0.951,1020.0,45,Tri,Steel,Single,PLA
109.0,0.0188,0.956,1020.0,45,Tri,Steel,Single,PLA
109.0,0.0189,0.961,1020.0,45,Tri,Steel,Single,PLA
110.0,0.019,0.967,1030.0,45,Tri,Steel,Single,PLA
110.0,0.0191,0.972,1030.0,45,Tri,Steel,Single,PLA
111.0,0.0192,0.978,1040.0,45,Tri,Steel,Single,PLA
111.0,0.0193,0.983,1040.0,45,Tri,Steel,Single,PLA
112.0,0.0194,0.988,1050.0,45,Tri,Steel,Single,PLA
112.0,0.0196,0.993,1050.0,45,Tri,Steel,Single,PLA
113.0,0.0197,0.999,1060.0,45,Tri,Steel,Single,PLA
113.0,0.0198,1.0,1060.0,45,Tri,Steel,Single,PLA
114.0,0.0199,1.01,1070.0,45,Tri,Steel,Single,PLA
114.0,0.02,1.01,1070.0,45,Tri,Steel,Single,PLA
115.0,0.0201,1.02,1080.0,45,Tri,Steel,Single,PLA
