Force (N),Position (mm),Stress (MPa),Strain (%),Infill%,Infill Type,Mesh Type,Number of mesh layer,Base Material
590,0.744,8.56,1.49,15,Hex,Fiber,Double,PLA
592,0.746,8.6,1.49,15,Hex,Fiber,Double,PLA
594,0.748,8.62,1.5,15,Hex,Fiber,Double,PLA
595,0.751,8.64,1.5,15,Hex,Fiber,Double,PLA
597,0.753,8.66,1.51,15,Hex,Fiber,Double,PLA
599,0.756,8.69,1.51,15,Hex,Fiber,Double,PLA
600,0.758,8.71,1.52,15,Hex,Fiber,Double,PLA
602,0.761,8.74,1.52,15,Hex,Fiber,Double,PLA
603,0.763,8.76,1.53,15,Hex,Fiber,Double,PLA
605,0.765,8.79,1.53,15,Hex,Fiber,Double,PLA
607,0.768,8.81,1.54,15,Hex,Fiber,Double,PLA
608,0.77,8.83,1.54,15,Hex,Fiber,Double,PLA
610,0.773,8.85,1.55,15,Hex,Fiber,Double,PLA
611,0.775,8.87,1.55,15,Hex,Fiber,Double,PLA
614,0.778,8.91,1.56,15,Hex,Fiber,Double,PLA
615,0.78,8.93,1.56,15,Hex,Fiber,Double,PLA
617,0.782,8.95,1.56,15,Hex,Fiber,Double,PLA
619,0.785,8.98,1.57,15,Hex,Fiber,Double,PLA
620,0.787,9,1.57,15,Hex,Fiber,Double,PLA
622,0.79,9.02,1.58,15,Hex,Fiber,Double,PLA
623,0.792,9.05,1.58,15,Hex,Fiber,Double,PLA
625,0.795,9.07,1.59,15,Hex,Fiber,Double,PLA
627,0.797,9.1,1.59,15,Hex,Fiber,Double,PLA
628,0.799,9.12,1.6,15,Hex,Fiber,Double,PLA
629,0.802,9.14,1.6,15,Hex,Fiber,Double,PLA
631,0.804,9.16,1.61,15,Hex,Fiber,Double,PLA
633,0.807,9.18,1.61,15,Hex,Fiber,Double,PLA
634,0.809,9.21,1.62,15,Hex,Fiber,Double,PLA
636,0.812,9.23,1.62,15,Hex,Fiber,Double,PLA
637,0.814,9.25,1.63,15,Hex,Fiber,Double,PLA
639,0.816,9.28,1.63,15,Hex,Fiber,Double,PLA
641,0.819,9.3,1.64,15,Hex,Fiber,Double,PLA
642,0.821,9.32,1.64,15,Hex,Fiber,Double,PLA
643,0.824,9.34,1.65,15,Hex,Fiber,Double,PLA
646,0.826,9.37,1.65,15,Hex,Fiber,Double,PLA
647,0.829,9.39,1.66,15,Hex,Fiber,Double,PLA
649,0.831,9.42,1.66,15,Hex,Fiber,Double,PLA
650,0.833,9.44,1.67,15,Hex,Fiber,Double,PLA
652,0.836,9.46,1.67,15,Hex,Fiber,Double,PLA
654,0.838,9.48,1.68,15,Hex,Fiber,Double,PLA
655,0.841,9.5,1.68,15,Hex,Fiber,Double,PLA
656,0.843,9.53,1.69,15,Hex,Fiber,Double,PLA
658,0.846,9.55,1.69,15,Hex,Fiber,Double,PLA
660,0.848,9.57,1.7,15,Hex,Fiber,Double,PLA
662,0.85,9.6,1.7,15,Hex,Fiber,Double,PLA
662,0.853,9.61,1.71,15,Hex,Fiber,Double,PLA
665,0.855,9.64,1.71,15,Hex,Fiber,Double,PLA
