Force (N),Position (mm),Stress (MPa),Strain (%),Infill%,Infill Type,Mesh Type,Number of mesh layer,Base Material
751,1.21,10.9,2.42,15,3D,Fiber,Double,PLA
752,1.21,10.9,2.42,15,3D,Fiber,Double,PLA
753,1.22,10.9,2.43,15,3D,Fiber,Double,PLA
755,1.22,11,2.44,15,3D,Fiber,Double,PLA
756,1.22,11,2.44,15,3D,Fiber,Double,PLA
757,1.22,11,2.45,15,3D,Fiber,Double,PLA
758,1.23,11,2.45,15,3D,Fiber,Double,PLA
760,1.23,11,2.46,15,3D,Fiber,Double,PLA
761,1.23,11,2.47,15,3D,Fiber,Double,PLA
762,1.24,11.1,2.47,15,3D,Fiber,Double,PLA
764,1.24,11.1,2.48,15,3D,Fiber,Double,PLA
765,1.24,11.1,2.48,15,3D,Fiber,Double,PLA
