Force (N),Position (mm),Stress (MPa),Strain (%),Infill%,Infill Type,Mesh Type,Number of mesh layer,Base Material
122.0,0.0715,3.63,1140.0,45,3D,Steel,Double,PLA
122.0,0.0717,3.64,1140.0,45,3D,Steel,Double,PLA
122.0,0.072,3.66,1140.0,45,3D,Steel,Double,PLA
122.0,0.0722,3.67,1140.0,45,3D,Steel,Double,PLA
122.0,0.0724,3.68,1140.0,45,3D,Steel,Double,PLA
122.0,0.0726,3.69,1140.0,45,3D,Steel,Double,PLA
122.0,0.0729,3.7,1140.0,45,3D,Steel,Double,PLA
122.0,0.0731,3.71,1140.0,45,3D,Steel,Double,PLA
122.0,0.0733,3.72,1140.0,45,3D,Steel,Double,PLA
122.0,0.0735,3.74,1140.0,45,3D,Steel,Double,PLA
122.0,0.0738,3.75,1140.0,45,3D,Steel,Double,PLA
122.0,0.074,3.76,1140.0,45,3D,Steel,Double,PLA
122.0,0.0742,3.77,1140.0,45,3D,Steel,Double,PLA
122.0,0.0744,3.78,1140.0,45,3D,Steel,Double,PLA
122.0,0.0746,3.79,1140.0,45,3D,Steel,Double,PLA
122.0,0.0749,3.8,1140.0,45,3D,Steel,Double,PLA
122.0,0.0751,3.82,1140.0,45,3D,Steel,Double,PLA
122.0,0.0753,3.83,1140.0,45,3D,Steel,Double,PLA
122.0,0.0755,3.84,1140.0,45,3D,Steel,Double,PLA
122.0,0.0758,3.85,1140.0,45,3D,Steel,Double,PLA
122.0,0.076,3.86,1140.0,45,3D,Steel,Double,PLA
122.0,0.0762,3.87,1140.0,45,3D,Steel,Double,PLA
122.0,0.0764,3.88,1140.0,45,3D,Steel,Double,PLA
122.0,0.0767,3.89,1140.0,45,3D,Steel,Double,PLA
122.0,0.0769,3.91,1140.0,45,3D,Steel,Double,PLA
122.0,0.0771,3.92,1140.0,45,3D,Steel,Double,PLA
122.0,0.0773,3.93,1140.0,45,3D,Steel,Double,PLA
122.0,0.0776,3.94,1140.0,45,3D,Steel,Double,PLA
122.0,0.0778,3.95,1140.0,45,3D,Steel,Double,PLA
122.0,0.078,3.96,1140.0,45,3D,Steel,Double,PLA
121.0,0.0782,3.97,1140.0,45,3D,Steel,Double,PLA
121.0,0.0785,3.99,1140.0,45,3D,Steel,Double,PLA
121.0,0.0787,4.0,1140.0,45,3D,Steel,Double,PLA
121.0,0.0789,4.01,1130.0,45,3D,Steel,Double,PLA
121.0,0.0791,4.02,1130.0,45,3D,Steel,Double,PLA
121.0,0.0794,4.03,1130.0,45,3D,Steel,Double,PLA
121.0,0.0796,4.04,1130.0,45,3D,Steel,Double,PLA
121.0,0.0798,4.05,1130.0,45,3D,Steel,Double,PLA
121.0,0.08,4.07,1130.0,45,3D,Steel,Double,PLA
121.0,0.0802,4.08,1130.0,45,3D,Steel,Double,PLA
121.0,0.0805,4.09,1130.0,45,3D,Steel,Double,PLA
121.0,0.0807,4.1,1130.0,45,3D,Steel,Double,PLA
120.0,0.0809,4.11,1130.0,45,3D,Steel,Double,PLA
120.0,0.0811,4.12,1130.0,45,3D,Steel,Double,PLA
120.0,0.0814,4.13,1130.0,45,3D,Steel,Double,PLA
120.0,0.0816,4.14,1130.0,45,3D,Steel,Double,PLA
120.0,0.0818,4.16,1120.0,45,3D,Steel,Double,PLA
120.0,0.082,4.17,1120.0,45,3D,Steel,Double,PLA
120.0,0.0823,4.18,1120.0,45,3D,Steel,Double,PLA
120.0,0.0825,4.19,1120.0,45,3D,Steel,Double,PLA
120.0,0.0827,4.2,1120.0,45,3D,Steel,Double,PLA
120.0,0.0829,4.21,1120.0,45,3D,Steel,Double,PLA
120.0,0.0832,4.22,1120.0,45,3D,Steel,Double,PLA
120.0,0.0834,4.24,1120.0,45,3D,Steel,Double,PLA
119.0,0.0836,4.25,1120.0,45,3D,Steel,Double,PLA
119.0,0.0838,4.26,1120.0,45,3D,Steel,Double,PLA
119.0,0.0841,4.27,1120.0,45,3D,Steel,Double,PLA
119.0,0.0843,4.28,1120.0,45,3D,Steel,Double,PLA
119.0,0.0845,4.29,1120.0,45,3D,Steel,Double,PLA
119.0,0.0847,4.3,1120.0,45,3D,Steel,Double,PLA
119.0,0.0849,4.32,1120.0,45,3D,Steel,Double,PLA
119.0,0.0852,4.33,1110.0,45,3D,Steel,Double,PLA
119.0,0.0854,4.34,1110.0,45,3D,Steel,Double,PLA
119.0,0.0856,4.35,1110.0,45,3D,Steel,Double,PLA
119.0,0.0858,4.36,1110.0,45,3D,Steel,Double,PLA
119.0,0.0861,4.37,1110.0,45,3D,Steel,Double,PLA
119.0,0.0863,4.38,1110.0,45,3D,Steel,Double,PLA
119.0,0.0865,4.4,1110.0,45,3D,Steel,Double,PLA
118.0,0.0867,4.41,1110.0,45,3D,Steel,Double,PLA
118.0,0.087,4.42,1110.0,45,3D,Steel,Double,PLA
118.0,0.0872,4.43,1110.0,45,3D,Steel,Double,PLA
118.0,0.0874,4.44,1110.0,45,3D,Steel,Double,PLA
118.0,0.0876,4.45,1110.0,45,3D,Steel,Double,PLA
118.0,0.0879,4.46,1100.0,45,3D,Steel,Double,PLA
118.0,0.0881,4.47,1100.0,45,3D,Steel,Double,PLA
118.0,0.0883,4.49,1100.0,45,3D,Steel,Double,PLA
118.0,0.0885,4.5,1100.0,45,3D,Steel,Double,PLA
117.0,0.0888,4.51,1100.0,45,3D,Steel,Double,PLA
117.0,0.089,4.52,1100.0,45,3D,Steel,Double,PLA
117.0,0.0892,4.53,1100.0,45,3D,Steel,Double,PLA
117.0,0.0894,4.54,1100.0,45,3D,Steel,Double,PLA
