Force (N),Position (mm),Stress (MPa),Strain (%),Infill%,Infill Type,Mesh Type,Number of mesh layer,Base Material
474,0.635,6.63,1.27,30,3D,Steel,Single,PLA
475,0.637,6.65,1.27,30,3D,Steel,Single,PLA
476,0.639,6.66,1.28,30,3D,Steel,Single,PLA
478,0.641,6.68,1.28,30,3D,Steel,Single,PLA
479,0.643,6.7,1.29,30,3D,Steel,Single,PLA
480,0.646,6.72,1.29,30,3D,Steel,Single,PLA
482,0.648,6.74,1.3,30,3D,Steel,Single,PLA
483,0.65,6.75,1.3,30,3D,Steel,Single,PLA
485,0.652,6.78,1.3,30,3D,Steel,Single,PLA
486,0.654,6.79,1.31,30,3D,Steel,Single,PLA
487,0.656,6.81,1.31,30,3D,Steel,Single,PLA
488,0.658,6.83,1.32,30,3D,Steel,Single,PLA
489,0.661,6.84,1.32,30,3D,Steel,Single,PLA
491,0.663,6.86,1.33,30,3D,Steel,Single,PLA
492,0.665,6.88,1.33,30,3D,Steel,Single,PLA
493,0.667,6.9,1.33,30,3D,Steel,Single,PLA
494,0.669,6.91,1.34,30,3D,Steel,Single,PLA
495,0.671,6.93,1.34,30,3D,Steel,Single,PLA
497,0.673,6.95,1.35,30,3D,Steel,Single,PLA
498,0.675,6.97,1.35,30,3D,Steel,Single,PLA
499,0.677,6.98,1.35,30,3D,Steel,Single,PLA
501,0.68,7,1.36,30,3D,Steel,Single,PLA
502,0.682,7.02,1.36,30,3D,Steel,Single,PLA
503,0.684,7.03,1.37,30,3D,Steel,Single,PLA
504,0.686,7.05,1.37,30,3D,Steel,Single,PLA
506,0.688,7.08,1.38,30,3D,Steel,Single,PLA
507,0.69,7.09,1.38,30,3D,Steel,Single,PLA
508,0.692,7.1,1.38,30,3D,Steel,Single,PLA
509,0.694,7.12,1.39,30,3D,Steel,Single,PLA
510,0.697,7.14,1.39,30,3D,Steel,Single,PLA
512,0.699,7.15,1.4,30,3D,Steel,Single,PLA
513,0.701,7.18,1.4,30,3D,Steel,Single,PLA
514,0.703,7.2,1.41,30,3D,Steel,Single,PLA
515,0.705,7.21,1.41,30,3D,Steel,Single,PLA
517,0.707,7.23,1.41,30,3D,Steel,Single,PLA
518,0.709,7.25,1.42,30,3D,Steel,Single,PLA
519,0.711,7.26,1.42,30,3D,Steel,Single,PLA
520,0.714,7.28,1.43,30,3D,Steel,Single,PLA
522,0.716,7.3,1.43,30,3D,Steel,Single,PLA
523,0.718,7.31,1.44,30,3D,Steel,Single,PLA
524,0.72,7.33,1.44,30,3D,Steel,Single,PLA
525,0.722,7.35,1.44,30,3D,Steel,Single,PLA
527,0.724,7.36,1.45,30,3D,Steel,Single,PLA
528,0.726,7.38,1.45,30,3D,Steel,Single,PLA
529,0.728,7.4,1.46,30,3D,Steel,Single,PLA
530,0.731,7.42,1.46,30,3D,Steel,Single,PLA
531,0.733,7.43,1.47,30,3D,Steel,Single,PLA
533,0.735,7.45,1.47,30,3D,Steel,Single,PLA
534,0.737,7.47,1.47,30,3D,Steel,Single,PLA
535,0.739,7.48,1.48,30,3D,Steel,Single,PLA
536,0.741,7.5,1.48,30,3D,Steel,Single,PLA
538,0.743,7.52,1.49,30,3D,Steel,Single,PLA
538,0.745,7.53,1.49,30,3D,Steel,Single,PLA
540,0.747,7.55,1.49,30,3D,Steel,Single,PLA
541,0.75,7.57,1.5,30,3D,Steel,Single,PLA
542,0.752,7.58,1.5,30,3D,Steel,Single,PLA
543,0.754,7.6,1.51,30,3D,Steel,Single,PLA
545,0.756,7.62,1.51,30,3D,Steel,Single,PLA
546,0.758,7.63,1.52,30,3D,Steel,Single,PLA
547,0.76,7.65,1.52,30,3D,Steel,Single,PLA
548,0.762,7.67,1.52,30,3D,Steel,Single,PLA
549,0.764,7.68,1.53,30,3D,Steel,Single,PLA
551,0.767,7.7,1.53,30,3D,Steel,Single,PLA
552,0.769,7.72,1.54,30,3D,Steel,Single,PLA
553,0.771,7.73,1.54,30,3D,Steel,Single,PLA
554,0.773,7.75,1.55,30,3D,Steel,Single,PLA
556,0.775,7.77,1.55,30,3D,Steel,Single,PLA
557,0.777,7.79,1.55,30,3D,Steel,Single,PLA
558,0.779,7.8,1.56,30,3D,Steel,Single,PLA
559,0.781,7.82,1.56,30,3D,Steel,Single,PLA
560,0.784,7.84,1.57,30,3D,Steel,Single,PLA
561,0.786,7.85,1.57,30,3D,Steel,Single,PLA
563,0.788,7.87,1.58,30,3D,Steel,Single,PLA
565,0.79,7.9,1.58,30,3D,Steel,Single,PLA
565,0.792,7.91,1.58,30,3D,Steel,Single,PLA
566,0.794,7.92,1.59,30,3D,Steel,Single,PLA
568,0.796,7.94,1.59,30,3D,Steel,Single,PLA
569,0.798,7.96,1.6,30,3D,Steel,Single,PLA
570,0.801,7.97,1.6,30,3D,Steel,Single,PLA
571,0.803,7.99,1.61,30,3D,Steel,Single,PLA
572,0.805,8.01,1.61,30,3D,Steel,Single,PLA
574,0.807,8.02,1.61,30,3D,Steel,Single,PLA
575,0.809,8.04,1.62,30,3D,Steel,Single,PLA
576,0.811,8.06,1.62,30,3D,Steel,Single,PLA
577,0.813,8.07,1.63,30,3D,Steel,Single,PLA
579,0.815,8.1,1.63,30,3D,Steel,Single,PLA
579,0.818,8.1,1.64,30,3D,Steel,Single,PLA
581,0.82,8.12,1.64,30,3D,Steel,Single,PLA
582,0.822,8.14,1.64,30,3D,Steel,Single,PLA
583,0.824,8.16,1.65,30,3D,Steel,Single,PLA
584,0.826,8.17,1.65,30,3D,Steel,Single,PLA
586,0.828,8.19,1.66,30,3D,Steel,Single,PLA
587,0.83,8.21,1.66,30,3D,Steel,Single,PLA
588,0.832,8.22,1.66,30,3D,Steel,Single,PLA
589,0.834,8.24,1.67,30,3D,Steel,Single,PLA
590,0.837,8.26,1.67,30,3D,Steel,Single,PLA
