Force (N),Position (mm),Stress (MPa),Strain (%),Infill%,Infill Type,Mesh Type,Number of mesh layer,Base Material
72.4,0.012,0.608,678.0,15,Hex,Steel,Double,PLA
72.9,0.0121,0.613,683.0,15,Hex,Steel,Double,PLA
73.3,0.0122,0.617,686.0,15,Hex,Steel,Double,PLA
73.9,0.0123,0.623,692.0,15,Hex,Steel,Double,PLA
74.2,0.0124,0.628,695.0,15,Hex,Steel,Double,PLA
74.9,0.0125,0.633,701.0,15,Hex,Steel,Double,PLA
75.2,0.0126,0.638,704.0,15,Hex,Steel,Double,PLA
75.7,0.0126,0.643,709.0,15,Hex,Steel,Double,PLA
76.2,0.0127,0.648,714.0,15,Hex,Steel,Double,PLA
76.6,0.0129,0.653,717.0,15,Hex,Steel,Double,PLA
77.2,0.013,0.658,723.0,15,Hex,Steel,Double,PLA
77.6,0.013,0.663,727.0,15,Hex,Steel,Double,PLA
78.1,0.0131,0.668,731.0,15,Hex,Steel,Double,PLA
78.6,0.0132,0.673,736.0,15,Hex,Steel,Double,PLA
79.1,0.0133,0.678,741.0,15,Hex,Steel,Double,PLA
79.6,0.0134,0.683,745.0,15,Hex,Steel,Double,PLA
80.0,0.0135,0.688,749.0,15,Hex,Steel,Double,PLA
80.4,0.0136,0.693,753.0,15,Hex,Steel,Double,PLA
81.0,0.0137,0.698,758.0,15,Hex,Steel,Double,PLA
81.4,0.0138,0.703,763.0,15,Hex,Steel,Double,PLA
82.0,0.0139,0.708,768.0,15,Hex,Steel,Double,PLA
82.4,0.014,0.713,771.0,15,Hex,Steel,Double,PLA
82.8,0.0141,0.718,775.0,15,Hex,Steel,Double,PLA
83.3,0.0142,0.723,780.0,15,Hex,Steel,Double,PLA
83.7,0.0143,0.728,784.0,15,Hex,Steel,Double,PLA
84.2,0.0144,0.733,789.0,15,Hex,Steel,Double,PLA
84.7,0.0145,0.739,793.0,15,Hex,Steel,Double,PLA
85.2,0.0146,0.743,797.0,15,Hex,Steel,Double,PLA
85.6,0.0147,0.748,801.0,15,Hex,Steel,Double,PLA
86.0,0.0148,0.754,806.0,15,Hex,Steel,Double,PLA
86.5,0.0149,0.758,810.0,15,Hex,Steel,Double,PLA
86.9,0.015,0.763,814.0,15,Hex,Steel,Double,PLA
87.5,0.0151,0.768,819.0,15,Hex,Steel,Double,PLA
87.8,0.0152,0.774,823.0,15,Hex,Steel,Double,PLA
88.4,0.0153,0.779,827.0,15,Hex,Steel,Double,PLA
88.8,0.0154,0.784,831.0,15,Hex,Steel,Double,PLA
89.3,0.0155,0.789,837.0,15,Hex,Steel,Double,PLA
89.6,0.0156,0.794,839.0,15,Hex,Steel,Double,PLA
90.2,0.0157,0.799,844.0,15,Hex,Steel,Double,PLA
90.6,0.0158,0.804,848.0,15,Hex,Steel,Double,PLA
91.0,0.0159,0.809,852.0,15,Hex,Steel,Double,PLA
91.5,0.016,0.814,857.0,15,Hex,Steel,Double,PLA
91.9,0.0161,0.819,861.0,15,Hex,Steel,Double,PLA
92.3,0.0162,0.824,864.0,15,Hex,Steel,Double,PLA
92.9,0.0163,0.829,870.0,15,Hex,Steel,Double,PLA
93.2,0.0164,0.834,873.0,15,Hex,Steel,Double,PLA
93.7,0.0165,0.839,878.0,15,Hex,Steel,Double,PLA
94.1,0.0166,0.844,881.0,15,Hex,Steel,Double,PLA
94.6,0.0167,0.849,885.0,15,Hex,Steel,Double,PLA
95.0,0.0168,0.854,890.0,15,Hex,Steel,Double,PLA
95.4,0.0169,0.859,894.0,15,Hex,Steel,Double,PLA
95.9,0.017,0.864,898.0,15,Hex,Steel,Double,PLA
96.4,0.0171,0.869,902.0,15,Hex,Steel,Double,PLA
96.8,0.0172,0.874,906.0,15,Hex,Steel,Double,PLA
97.2,0.0173,0.879,910.0,15,Hex,Steel,Double,PLA
97.6,0.0174,0.884,914.0,15,Hex,Steel,Double,PLA
98.1,0.0175,0.889,919.0,15,Hex,Steel,Double,PLA
98.6,0.0176,0.894,923.0,15,Hex,Steel,Double,PLA
98.9,0.0177,0.899,926.0,15,Hex,Steel,Double,PLA
99.5,0.0178,0.904,931.0,15,Hex,Steel,Double,PLA
99.8,0.0179,0.909,934.0,15,Hex,Steel,Double,PLA
100.0,0.018,0.914,939.0,15,Hex,Steel,Double,PLA
101.0,0.0181,0.919,943.0,15,Hex,Steel,Double,PLA
101.0,0.0182,0.924,946.0,15,Hex,Steel,Double,PLA
102.0,0.0183,0.929,951.0,15,Hex,Steel,Double,PLA
102.0,0.0184,0.934,955.0,15,Hex,Steel,Double,PLA
102.0,0.0185,0.939,959.0,15,Hex,Steel,Double,PLA
103.0,0.0186,0.944,963.0,15,Hex,Steel,Double,PLA
103.0,0.0187,0.949,967.0,15,Hex,Steel,Double,PLA
104.0,0.0188,0.954,971.0,15,Hex,Steel,Double,PLA
104.0,0.0189,0.959,975.0,15,Hex,Steel,Double,PLA
105.0,0.019,0.965,979.0,15,Hex,Steel,Double,PLA
105.0,0.0191,0.97,983.0,15,Hex,Steel,Double,PLA
105.0,0.0192,0.975,987.0,15,Hex,Steel,Double,PLA
106.0,0.0193,0.98,991.0,15,Hex,Steel,Double,PLA
106.0,0.0194,0.985,994.0,15,Hex,Steel,Double,PLA
107.0,0.0195,0.99,999.0,15,Hex,Steel,Double,PLA
107.0,0.0196,0.995,1000.0,15,Hex,Steel,Double,PLA
108.0,0.0197,1.0,1010.0,15,Hex,Steel,Double,PLA
108.0,0.0198,1.0,1010.0,15,Hex,Steel,Double,PLA
108.0,0.0199,1.01,1010.0,15,Hex,Steel,Double,PLA
109.0,0.02,1.01,1020.0,15,Hex,Steel,Double,PLA
109.0,0.0201,1.02,1020.0,15,Hex,Steel,Double,PLA
110.0,0.0202,1.02,1030.0,15,Hex,Steel,Double,PLA
110.0,0.0203,1.03,1030.0,15,Hex,Steel,Double,PLA
110.0,0.0204,1.03,1030.0,15,Hex,Steel,Double,PLA
111.0,0.0205,1.04,1040.0,15,Hex,Steel,Double,PLA
111.0,0.0206,1.04,1040.0,15,Hex,Steel,Double,PLA
112.0,0.0207,1.05,1050.0,15,Hex,Steel,Double,PLA
112.0,0.0208,1.05,1050.0,15,Hex,Steel,Double,PLA
112.0,0.0209,1.06,1050.0,15,Hex,Steel,Double,PLA
113.0,0.021,1.07,1060.0,15,Hex,Steel,Double,PLA
113.0,0.0211,1.07,1060.0,15,Hex,Steel,Double,PLA
114.0,0.0212,1.08,1060.0,15,Hex,Steel,Double,PLA
114.0,0.0213,1.08,1070.0,15,Hex,Steel,Double,PLA
114.0,0.0214,1.08,1070.0,15,Hex,Steel,Double,PLA
115.0,0.0215,1.09,1080.0,15,Hex,Steel,Double,PLA
115.0,0.0216,1.1,1080.0,15,Hex,Steel,Double,PLA
116.0,0.0217,1.1,1080.0,15,Hex,Steel,Double,PLA
116.0,0.0218,1.11,1090.0,15,Hex,Steel,Double,PLA
117.0,0.0219,1.11,1090.0,15,Hex,Steel,Double,PLA
117.0,0.022,1.12,1090.0,15,Hex,Steel,Double,PLA
117.0,0.0221,1.12,1100.0,15,Hex,Steel,Double,PLA
118.0,0.0222,1.13,1100.0,15,Hex,Steel,Double,PLA
118.0,0.0222,1.13,1110.0,15,Hex,Steel,Double,PLA
119.0,0.0224,1.14,1110.0,15,Hex,Steel,Double,PLA
119.0,0.0224,1.14,1110.0,15,Hex,Steel,Double,PLA
119.0,0.0226,1.15,1120.0,15,Hex,Steel,Double,PLA
120.0,0.0226,1.15,1120.0,15,Hex,Steel,Double,PLA
120.0,0.0227,1.16,1120.0,15,Hex,Steel,Double,PLA
120.0,0.0228,1.16,1130.0,15,Hex,Steel,Double,PLA
121.0,0.0229,1.17,1130.0,15,Hex,Steel,Double,PLA
121.0,0.023,1.17,1130.0,15,Hex,Steel,Double,PLA
122.0,0.0231,1.18,1140.0,15,Hex,Steel,Double,PLA
122.0,0.0232,1.18,1140.0,15,Hex,Steel,Double,PLA
