Force (N),Position (mm),Stress (MPa),Strain (%),Infill%,Infill Type,Mesh Type,Number of mesh layer,Base Material
598,0.74,8.69,1.48,30,3D,Steel,Single,PLA
600,0.743,8.71,1.49,30,3D,Steel,Single,PLA
602,0.746,8.74,1.49,30,3D,Steel,Single,PLA
604,0.749,8.77,1.5,30,3D,Steel,Single,PLA
606,0.752,8.79,1.5,30,3D,Steel,Single,PLA
607,0.755,8.82,1.51,30,3D,Steel,Single,PLA
609,0.758,8.84,1.52,30,3D,Steel,Single,PLA
611,0.761,8.87,1.52,30,3D,Steel,Single,PLA
613,0.764,8.9,1.53,30,3D,Steel,Single,PLA
615,0.767,8.93,1.53,30,3D,Steel,Single,PLA
617,0.77,8.95,1.54,30,3D,Steel,Single,PLA
618,0.773,8.98,1.55,30,3D,Steel,Single,PLA
620,0.776,9,1.55,30,3D,Steel,Single,PLA
622,0.779,9.03,1.56,30,3D,Steel,Single,PLA
624,0.782,9.06,1.56,30,3D,Steel,Single,PLA
626,0.785,9.09,1.57,30,3D,Steel,Single,PLA
628,0.788,9.11,1.58,30,3D,Steel,Single,PLA
629,0.791,9.14,1.58,30,3D,Steel,Single,PLA
631,0.794,9.16,1.59,30,3D,Steel,Single,PLA
633,0.797,9.19,1.59,30,3D,Steel,Single,PLA
635,0.8,9.22,1.6,30,3D,Steel,Single,PLA
637,0.803,9.24,1.61,30,3D,Steel,Single,PLA
638,0.806,9.26,1.61,30,3D,Steel,Single,PLA
640,0.809,9.3,1.62,30,3D,Steel,Single,PLA
642,0.812,9.32,1.62,30,3D,Steel,Single,PLA
644,0.815,9.35,1.63,30,3D,Steel,Single,PLA
646,0.818,9.37,1.64,30,3D,Steel,Single,PLA
647,0.821,9.4,1.64,30,3D,Steel,Single,PLA
650,0.824,9.43,1.65,30,3D,Steel,Single,PLA
651,0.827,9.45,1.65,30,3D,Steel,Single,PLA
653,0.83,9.47,1.66,30,3D,Steel,Single,PLA
655,0.833,9.5,1.67,30,3D,Steel,Single,PLA
656,0.836,9.53,1.67,30,3D,Steel,Single,PLA
658,0.839,9.55,1.68,30,3D,Steel,Single,PLA
660,0.842,9.58,1.68,30,3D,Steel,Single,PLA
662,0.845,9.6,1.69,30,3D,Steel,Single,PLA
664,0.848,9.63,1.7,30,3D,Steel,Single,PLA
666,0.851,9.66,1.7,30,3D,Steel,Single,PLA
667,0.854,9.69,1.71,30,3D,Steel,Single,PLA
669,0.857,9.7,1.71,30,3D,Steel,Single,PLA
671,0.86,9.73,1.72,30,3D,Steel,Single,PLA
