Force (N),Position (mm),Stress (MPa),Strain (%),Infill%,Infill Type,Mesh Type,Number of mesh layer,Base Material
477,0.69,7.19,1.38,30,Hex,Without Mesh,Zero,PLA
478,0.692,7.21,1.38,30,Hex,Without Mesh,Zero,PLA
479,0.695,7.23,1.39,30,Hex,Without Mesh,Zero,PLA
481,0.697,7.25,1.39,30,Hex,Without Mesh,Zero,PLA
482,0.7,7.27,1.4,30,Hex,Without Mesh,Zero,PLA
483,0.702,7.29,1.4,30,Hex,Without Mesh,Zero,PLA
485,0.704,7.31,1.41,30,Hex,Without Mesh,Zero,PLA
486,0.707,7.33,1.41,30,Hex,Without Mesh,Zero,PLA
487,0.709,7.35,1.42,30,Hex,Without Mesh,Zero,PLA
489,0.712,7.37,1.42,30,Hex,Without Mesh,Zero,PLA
490,0.714,7.39,1.43,30,Hex,Without Mesh,Zero,PLA
491,0.717,7.41,1.43,30,Hex,Without Mesh,Zero,PLA
493,0.719,7.43,1.44,30,Hex,Without Mesh,Zero,PLA
494,0.722,7.45,1.44,30,Hex,Without Mesh,Zero,PLA
495,0.724,7.47,1.45,30,Hex,Without Mesh,Zero,PLA
497,0.726,7.49,1.45,30,Hex,Without Mesh,Zero,PLA
498,0.729,7.51,1.46,30,Hex,Without Mesh,Zero,PLA
499,0.731,7.53,1.46,30,Hex,Without Mesh,Zero,PLA
500,0.734,7.55,1.47,30,Hex,Without Mesh,Zero,PLA
501,0.736,7.56,1.47,30,Hex,Without Mesh,Zero,PLA
503,0.739,7.59,1.48,30,Hex,Without Mesh,Zero,PLA
504,0.741,7.61,1.48,30,Hex,Without Mesh,Zero,PLA
506,0.743,7.63,1.49,30,Hex,Without Mesh,Zero,PLA
507,0.746,7.64,1.49,30,Hex,Without Mesh,Zero,PLA
508,0.748,7.67,1.5,30,Hex,Without Mesh,Zero,PLA
509,0.751,7.68,1.5,30,Hex,Without Mesh,Zero,PLA
511,0.753,7.71,1.51,30,Hex,Without Mesh,Zero,PLA
512,0.756,7.73,1.51,30,Hex,Without Mesh,Zero,PLA
513,0.758,7.74,1.52,30,Hex,Without Mesh,Zero,PLA
515,0.761,7.76,1.52,30,Hex,Without Mesh,Zero,PLA
516,0.763,7.78,1.53,30,Hex,Without Mesh,Zero,PLA
517,0.766,7.8,1.53,30,Hex,Without Mesh,Zero,PLA
518,0.768,7.82,1.54,30,Hex,Without Mesh,Zero,PLA
520,0.77,7.84,1.54,30,Hex,Without Mesh,Zero,PLA
521,0.773,7.86,1.55,30,Hex,Without Mesh,Zero,PLA
522,0.775,7.88,1.55,30,Hex,Without Mesh,Zero,PLA
524,0.778,7.9,1.56,30,Hex,Without Mesh,Zero,PLA
525,0.78,7.92,1.56,30,Hex,Without Mesh,Zero,PLA
527,0.783,7.94,1.57,30,Hex,Without Mesh,Zero,PLA
528,0.785,7.96,1.57,30,Hex,Without Mesh,Zero,PLA
529,0.788,7.98,1.58,30,Hex,Without Mesh,Zero,PLA
531,0.79,8,1.58,30,Hex,Without Mesh,Zero,PLA
532,0.793,8.02,1.59,30,Hex,Without Mesh,Zero,PLA
533,0.795,8.04,1.59,30,Hex,Without Mesh,Zero,PLA
534,0.797,8.06,1.59,30,Hex,Without Mesh,Zero,PLA
536,0.8,8.08,1.6,30,Hex,Without Mesh,Zero,PLA
537,0.802,8.1,1.6,30,Hex,Without Mesh,Zero,PLA
538,0.805,8.11,1.61,30,Hex,Without Mesh,Zero,PLA
539,0.807,8.13,1.61,30,Hex,Without Mesh,Zero,PLA
541,0.81,8.16,1.62,30,Hex,Without Mesh,Zero,PLA
542,0.812,8.18,1.62,30,Hex,Without Mesh,Zero,PLA
544,0.815,8.2,1.63,30,Hex,Without Mesh,Zero,PLA
545,0.817,8.22,1.63,30,Hex,Without Mesh,Zero,PLA
546,0.819,8.24,1.64,30,Hex,Without Mesh,Zero,PLA
547,0.822,8.26,1.64,30,Hex,Without Mesh,Zero,PLA
549,0.824,8.28,1.65,30,Hex,Without Mesh,Zero,PLA
550,0.827,8.3,1.65,30,Hex,Without Mesh,Zero,PLA
551,0.829,8.32,1.66,30,Hex,Without Mesh,Zero,PLA
553,0.832,8.33,1.66,30,Hex,Without Mesh,Zero,PLA
554,0.834,8.35,1.67,30,Hex,Without Mesh,Zero,PLA
555,0.837,8.37,1.67,30,Hex,Without Mesh,Zero,PLA
557,0.839,8.4,1.68,30,Hex,Without Mesh,Zero,PLA
558,0.842,8.42,1.68,30,Hex,Without Mesh,Zero,PLA
559,0.844,8.44,1.69,30,Hex,Without Mesh,Zero,PLA
560,0.846,8.45,1.69,30,Hex,Without Mesh,Zero,PLA
562,0.849,8.48,1.7,30,Hex,Without Mesh,Zero,PLA
563,0.851,8.49,1.7,30,Hex,Without Mesh,Zero,PLA
564,0.854,8.51,1.71,30,Hex,Without Mesh,Zero,PLA
566,0.856,8.53,1.71,30,Hex,Without Mesh,Zero,PLA
567,0.859,8.55,1.72,30,Hex,Without Mesh,Zero,PLA
568,0.861,8.57,1.72,30,Hex,Without Mesh,Zero,PLA
570,0.864,8.59,1.73,30,Hex,Without Mesh,Zero,PLA
571,0.866,8.61,1.73,30,Hex,Without Mesh,Zero,PLA
