Force (N),Position (mm),Stress (MPa),Strain (%),Infill%,Infill Type,Mesh Type,Number of mesh layer,Base Material
344,0.404,4.99,0.808,30,3D,Fiber,Double,PLA
345,0.406,5.01,0.812,30,3D,Fiber,Double,PLA
347,0.408,5.04,0.816,30,3D,Fiber,Double,PLA
348,0.41,5.06,0.82,30,3D,Fiber,Double,PLA
350,0.412,5.08,0.824,30,3D,Fiber,Double,PLA
351,0.414,5.1,0.828,30,3D,Fiber,Double,PLA
353,0.416,5.12,0.831,30,3D,Fiber,Double,PLA
354,0.418,5.14,0.835,30,3D,Fiber,Double,PLA
355,0.42,5.16,0.839,30,3D,Fiber,Double,PLA
357,0.422,5.18,0.843,30,3D,Fiber,Double,PLA
358,0.424,5.2,0.847,30,3D,Fiber,Double,PLA
360,0.426,5.22,0.851,30,3D,Fiber,Double,PLA
361,0.427,5.24,0.855,30,3D,Fiber,Double,PLA
363,0.429,5.27,0.859,30,3D,Fiber,Double,PLA
364,0.431,5.28,0.862,30,3D,Fiber,Double,PLA
366,0.433,5.31,0.866,30,3D,Fiber,Double,PLA
367,0.435,5.33,0.871,30,3D,Fiber,Double,PLA
369,0.437,5.35,0.874,30,3D,Fiber,Double,PLA
370,0.439,5.37,0.878,30,3D,Fiber,Double,PLA
371,0.441,5.39,0.882,30,3D,Fiber,Double,PLA
373,0.443,5.41,0.886,30,3D,Fiber,Double,PLA
374,0.445,5.43,0.89,30,3D,Fiber,Double,PLA
376,0.447,5.45,0.894,30,3D,Fiber,Double,PLA
377,0.449,5.47,0.898,30,3D,Fiber,Double,PLA
378,0.451,5.49,0.902,30,3D,Fiber,Double,PLA
380,0.453,5.52,0.906,30,3D,Fiber,Double,PLA
381,0.455,5.54,0.91,30,3D,Fiber,Double,PLA
383,0.457,5.55,0.913,30,3D,Fiber,Double,PLA
384,0.459,5.58,0.917,30,3D,Fiber,Double,PLA
386,0.461,5.6,0.921,30,3D,Fiber,Double,PLA
387,0.463,5.62,0.925,30,3D,Fiber,Double,PLA
389,0.465,5.64,0.929,30,3D,Fiber,Double,PLA
390,0.467,5.66,0.933,30,3D,Fiber,Double,PLA
391,0.468,5.68,0.937,30,3D,Fiber,Double,PLA
393,0.47,5.7,0.941,30,3D,Fiber,Double,PLA
395,0.472,5.73,0.945,30,3D,Fiber,Double,PLA
396,0.474,5.74,0.949,30,3D,Fiber,Double,PLA
398,0.476,5.77,0.953,30,3D,Fiber,Double,PLA
399,0.478,5.79,0.957,30,3D,Fiber,Double,PLA
