Force (N),Position (mm),Stress (MPa),Strain (%),Infill%,Infill Type,Mesh Type,Number of mesh layer,Base Material
65.2,0.0101,0.514,611.0,15,Tri,Steel,Double,PLA
65.7,0.0102,0.519,616.0,15,Tri,Steel,Double,PLA
66.3,0.0103,0.524,620.0,15,Tri,Steel,Double,PLA
66.7,0.0104,0.529,625.0,15,Tri,Steel,Double,PLA
67.3,0.0105,0.534,630.0,15,Tri,Steel,Double,PLA
67.8,0.0106,0.539,635.0,15,Tri,Steel,Double,PLA
68.3,0.0107,0.545,640.0,15,Tri,Steel,Double,PLA
68.8,0.0108,0.55,645.0,15,Tri,Steel,Double,PLA
69.3,0.0109,0.555,649.0,15,Tri,Steel,Double,PLA
69.8,0.011,0.56,654.0,15,Tri,Steel,Double,PLA
70.3,0.0111,0.565,658.0,15,Tri,Steel,Double,PLA
70.9,0.0112,0.571,663.0,15,Tri,Steel,Double,PLA
71.4,0.0113,0.576,668.0,15,Tri,Steel,Double,PLA
71.8,0.0114,0.581,673.0,15,Tri,Steel,Double,PLA
72.4,0.0115,0.586,678.0,15,Tri,Steel,Double,PLA
72.9,0.0116,0.591,683.0,15,Tri,Steel,Double,PLA
73.4,0.0117,0.596,687.0,15,Tri,Steel,Double,PLA
73.9,0.0118,0.602,692.0,15,Tri,Steel,Double,PLA
74.4,0.0119,0.606,696.0,15,Tri,Steel,Double,PLA
74.9,0.012,0.612,701.0,15,Tri,Steel,Double,PLA
75.4,0.0121,0.617,706.0,15,Tri,Steel,Double,PLA
75.9,0.0122,0.622,711.0,15,Tri,Steel,Double,PLA
76.4,0.0123,0.627,715.0,15,Tri,Steel,Double,PLA
76.8,0.0124,0.632,719.0,15,Tri,Steel,Double,PLA
77.3,0.0125,0.637,724.0,15,Tri,Steel,Double,PLA
77.8,0.0126,0.643,729.0,15,Tri,Steel,Double,PLA
78.3,0.0128,0.648,734.0,15,Tri,Steel,Double,PLA
78.8,0.0129,0.653,738.0,15,Tri,Steel,Double,PLA
79.2,0.013,0.658,742.0,15,Tri,Steel,Double,PLA
79.7,0.0131,0.663,746.0,15,Tri,Steel,Double,PLA
80.2,0.0132,0.668,751.0,15,Tri,Steel,Double,PLA
80.8,0.0133,0.673,756.0,15,Tri,Steel,Double,PLA
81.2,0.0134,0.679,760.0,15,Tri,Steel,Double,PLA
81.6,0.0135,0.684,764.0,15,Tri,Steel,Double,PLA
82.1,0.0136,0.689,769.0,15,Tri,Steel,Double,PLA
82.6,0.0137,0.694,774.0,15,Tri,Steel,Double,PLA
83.1,0.0138,0.699,778.0,15,Tri,Steel,Double,PLA
83.6,0.0139,0.704,782.0,15,Tri,Steel,Double,PLA
84.0,0.014,0.709,787.0,15,Tri,Steel,Double,PLA
84.5,0.0141,0.715,791.0,15,Tri,Steel,Double,PLA
85.0,0.0142,0.72,796.0,15,Tri,Steel,Double,PLA
85.5,0.0143,0.725,801.0,15,Tri,Steel,Double,PLA
85.9,0.0144,0.73,804.0,15,Tri,Steel,Double,PLA
86.3,0.0145,0.735,808.0,15,Tri,Steel,Double,PLA
86.8,0.0146,0.74,813.0,15,Tri,Steel,Double,PLA
87.3,0.0147,0.745,817.0,15,Tri,Steel,Double,PLA
87.7,0.0148,0.751,822.0,15,Tri,Steel,Double,PLA
88.2,0.0149,0.756,826.0,15,Tri,Steel,Double,PLA
88.6,0.015,0.761,830.0,15,Tri,Steel,Double,PLA
89.0,0.0151,0.766,834.0,15,Tri,Steel,Double,PLA
89.5,0.0152,0.771,838.0,15,Tri,Steel,Double,PLA
90.0,0.0153,0.776,843.0,15,Tri,Steel,Double,PLA
90.4,0.0154,0.782,847.0,15,Tri,Steel,Double,PLA
90.8,0.0155,0.786,851.0,15,Tri,Steel,Double,PLA
91.3,0.0156,0.792,855.0,15,Tri,Steel,Double,PLA
91.8,0.0157,0.797,860.0,15,Tri,Steel,Double,PLA
92.2,0.0158,0.802,864.0,15,Tri,Steel,Double,PLA
92.7,0.0159,0.807,868.0,15,Tri,Steel,Double,PLA
93.0,0.016,0.812,871.0,15,Tri,Steel,Double,PLA
93.5,0.0161,0.817,875.0,15,Tri,Steel,Double,PLA
94.0,0.0162,0.823,880.0,15,Tri,Steel,Double,PLA
94.4,0.0163,0.828,884.0,15,Tri,Steel,Double,PLA
94.8,0.0164,0.833,888.0,15,Tri,Steel,Double,PLA
95.3,0.0165,0.838,892.0,15,Tri,Steel,Double,PLA
95.7,0.0166,0.843,896.0,15,Tri,Steel,Double,PLA
96.1,0.0167,0.849,900.0,15,Tri,Steel,Double,PLA
96.6,0.0168,0.854,905.0,15,Tri,Steel,Double,PLA
97.0,0.0169,0.859,908.0,15,Tri,Steel,Double,PLA
97.3,0.017,0.864,911.0,15,Tri,Steel,Double,PLA
97.8,0.0171,0.869,916.0,15,Tri,Steel,Double,PLA
98.3,0.0172,0.874,920.0,15,Tri,Steel,Double,PLA
98.7,0.0173,0.88,924.0,15,Tri,Steel,Double,PLA
99.2,0.0174,0.885,929.0,15,Tri,Steel,Double,PLA
99.5,0.0175,0.89,932.0,15,Tri,Steel,Double,PLA
100.0,0.0176,0.895,936.0,15,Tri,Steel,Double,PLA
100.0,0.0177,0.9,940.0,15,Tri,Steel,Double,PLA
101.0,0.0178,0.905,944.0,15,Tri,Steel,Double,PLA
101.0,0.0179,0.91,948.0,15,Tri,Steel,Double,PLA
102.0,0.018,0.915,952.0,15,Tri,Steel,Double,PLA
102.0,0.0181,0.921,956.0,15,Tri,Steel,Double,PLA
103.0,0.0182,0.926,960.0,15,Tri,Steel,Double,PLA
103.0,0.0183,0.931,964.0,15,Tri,Steel,Double,PLA
103.0,0.0184,0.936,969.0,15,Tri,Steel,Double,PLA
104.0,0.0185,0.941,972.0,15,Tri,Steel,Double,PLA
104.0,0.0186,0.947,976.0,15,Tri,Steel,Double,PLA
105.0,0.0187,0.952,981.0,15,Tri,Steel,Double,PLA
105.0,0.0188,0.957,985.0,15,Tri,Steel,Double,PLA
106.0,0.0189,0.962,989.0,15,Tri,Steel,Double,PLA
106.0,0.019,0.967,993.0,15,Tri,Steel,Double,PLA
106.0,0.0191,0.973,997.0,15,Tri,Steel,Double,PLA
107.0,0.0192,0.978,1000.0,15,Tri,Steel,Double,PLA
107.0,0.0193,0.983,1000.0,15,Tri,Steel,Double,PLA
108.0,0.0194,0.988,1010.0,15,Tri,Steel,Double,PLA
108.0,0.0195,0.993,1010.0,15,Tri,Steel,Double,PLA
109.0,0.0197,0.998,1020.0,15,Tri,Steel,Double,PLA
109.0,0.0198,1.0,1020.0,15,Tri,Steel,Double,PLA
110.0,0.0199,1.01,1030.0,15,Tri,Steel,Double,PLA
110.0,0.02,1.01,1030.0,15,Tri,Steel,Double,PLA
110.0,0.0201,1.02,1030.0,15,Tri,Steel,Double,PLA
111.0,0.0202,1.02,1040.0,15,Tri,Steel,Double,PLA
111.0,0.0203,1.03,1040.0,15,Tri,Steel,Double,PLA
112.0,0.0204,1.03,1040.0,15,Tri,Steel,Double,PLA
112.0,0.0205,1.04,1050.0,15,Tri,Steel,Double,PLA
112.0,0.0206,1.04,1050.0,15,Tri,Steel,Double,PLA
113.0,0.0207,1.05,1060.0,15,Tri,Steel,Double,PLA
113.0,0.0208,1.05,1060.0,15,Tri,Steel,Double,PLA
114.0,0.0209,1.06,1060.0,15,Tri,Steel,Double,PLA
114.0,0.021,1.07,1070.0,15,Tri,Steel,Double,PLA
114.0,0.0211,1.07,1070.0,15,Tri,Steel,Double,PLA
115.0,0.0212,1.08,1080.0,15,Tri,Steel,Double,PLA
115.0,0.0213,1.08,1080.0,15,Tri,Steel,Double,PLA
116.0,0.0214,1.09,1080.0,15,Tri,Steel,Double,PLA
116.0,0.0215,1.09,1090.0,15,Tri,Steel,Double,PLA
116.0,0.0216,1.1,1090.0,15,Tri,Steel,Double,PLA
117.0,0.0217,1.1,1090.0,15,Tri,Steel,Double,PLA
117.0,0.0218,1.11,1100.0,15,Tri,Steel,Double,PLA
118.0,0.0219,1.11,1100.0,15,Tri,Steel,Double,PLA
118.0,0.022,1.12,1110.0,15,Tri,Steel,Double,PLA
119.0,0.0221,1.12,1110.0,15,Tri,Steel,Double,PLA
119.0,0.0222,1.13,1110.0,15,Tri,Steel,Double,PLA
119.0,0.0223,1.13,1120.0,15,Tri,Steel,Double,PLA
120.0,0.0224,1.14,1120.0,15,Tri,Steel,Double,PLA
120.0,0.0225,1.14,1130.0,15,Tri,Steel,Double,PLA
121.0,0.0226,1.15,1130.0,15,Tri,Steel,Double,PLA
121.0,0.0227,1.15,1130.0,15,Tri,Steel,Double,PLA
121.0,0.0228,1.16,1140.0,15,Tri,Steel,Double,PLA
122.0,0.0229,1.16,1140.0,15,Tri,Steel,Double,PLA
122.0,0.023,1.17,1140.0,15,Tri,Steel,Double,PLA
123.0,0.0231,1.17,1150.0,15,Tri,Steel,Double,PLA
123.0,0.0232,1.18,1150.0,15,Tri,Steel,Double,PLA
123.0,0.0233,1.18,1150.0,15,Tri,Steel,Double,PLA
124.0,0.0234,1.19,1160.0,15,Tri,Steel,Double,PLA
124.0,0.0235,1.19,1160.0,15,Tri,Steel,Double,PLA
124.0,0.0236,1.2,1170.0,15,Tri,Steel,Double,PLA
125.0,0.0237,1.2,1170.0,15,Tri,Steel,Double,PLA
125.0,0.0238,1.21,1170.0,15,Tri,Steel,Double,PLA
126.0,0.0239,1.21,1180.0,15,Tri,Steel,Double,PLA
126.0,0.024,1.22,1180.0,15,Tri,Steel,Double,PLA
126.0,0.0241,1.22,1180.0,15,Tri,Steel,Double,PLA
127.0,0.0242,1.23,1190.0,15,Tri,Steel,Double,PLA
127.0,0.0243,1.23,1190.0,15,Tri,Steel,Double,PLA
128.0,0.0244,1.24,1200.0,15,Tri,Steel,Double,PLA
128.0,0.0245,1.24,1200.0,15,Tri,Steel,Double,PLA
129.0,0.0246,1.25,1200.0,15,Tri,Steel,Double,PLA
129.0,0.0247,1.26,1210.0,15,Tri,Steel,Double,PLA
129.0,0.0248,1.26,1210.0,15,Tri,Steel,Double,PLA
130.0,0.0249,1.27,1210.0,15,Tri,Steel,Double,PLA
130.0,0.025,1.27,1220.0,15,Tri,Steel,Double,PLA
130.0,0.0251,1.28,1220.0,15,Tri,Steel,Double,PLA
131.0,0.0252,1.28,1230.0,15,Tri,Steel,Double,PLA
131.0,0.0253,1.29,1230.0,15,Tri,Steel,Double,PLA
132.0,0.0254,1.29,1230.0,15,Tri,Steel,Double,PLA
132.0,0.0255,1.3,1240.0,15,Tri,Steel,Double,PLA
132.0,0.0256,1.3,1240.0,15,Tri,Steel,Double,PLA
133.0,0.0257,1.31,1240.0,15,Tri,Steel,Double,PLA
133.0,0.0258,1.31,1250.0,15,Tri,Steel,Double,PLA
134.0,0.0259,1.32,1250.0,15,Tri,Steel,Double,PLA
134.0,0.026,1.32,1250.0,15,Tri,Steel,Double,PLA
134.0,0.0261,1.33,1260.0,15,Tri,Steel,Double,PLA
135.0,0.0262,1.33,1260.0,15,Tri,Steel,Double,PLA
135.0,0.0263,1.34,1270.0,15,Tri,Steel,Double,PLA
136.0,0.0264,1.34,1270.0,15,Tri,Steel,Double,PLA
136.0,0.0265,1.35,1270.0,15,Tri,Steel,Double,PLA
136.0,0.0266,1.35,1280.0,15,Tri,Steel,Double,PLA
137.0,0.0267,1.36,1280.0,15,Tri,Steel,Double,PLA
137.0,0.0268,1.36,1280.0,15,Tri,Steel,Double,PLA
137.0,0.0269,1.37,1290.0,15,Tri,Steel,Double,PLA
138.0,0.0271,1.37,1290.0,15,Tri,Steel,Double,PLA
138.0,0.0271,1.38,1290.0,15,Tri,Steel,Double,PLA
139.0,0.0273,1.38,1300.0,15,Tri,Steel,Double,PLA
139.0,0.0274,1.39,1300.0,15,Tri,Steel,Double,PLA
139.0,0.0275,1.39,1310.0,15,Tri,Steel,Double,PLA
140.0,0.0276,1.4,1310.0,15,Tri,Steel,Double,PLA
140.0,0.0277,1.41,1310.0,15,Tri,Steel,Double,PLA
141.0,0.0278,1.41,1320.0,15,Tri,Steel,Double,PLA
141.0,0.0279,1.42,1320.0,15,Tri,Steel,Double,PLA
141.0,0.028,1.42,1320.0,15,Tri,Steel,Double,PLA
142.0,0.0281,1.43,1330.0,15,Tri,Steel,Double,PLA
142.0,0.0282,1.43,1330.0,15,Tri,Steel,Double,PLA
142.0,0.0283,1.44,1330.0,15,Tri,Steel,Double,PLA
143.0,0.0284,1.44,1340.0,15,Tri,Steel,Double,PLA
143.0,0.0285,1.45,1340.0,15,Tri,Steel,Double,PLA
144.0,0.0286,1.45,1340.0,15,Tri,Steel,Double,PLA
144.0,0.0287,1.46,1350.0,15,Tri,Steel,Double,PLA
144.0,0.0288,1.46,1350.0,15,Tri,Steel,Double,PLA
145.0,0.0289,1.47,1360.0,15,Tri,Steel,Double,PLA
145.0,0.029,1.47,1360.0,15,Tri,Steel,Double,PLA
145.0,0.0291,1.48,1360.0,15,Tri,Steel,Double,PLA
146.0,0.0292,1.48,1370.0,15,Tri,Steel,Double,PLA
146.0,0.0293,1.49,1370.0,15,Tri,Steel,Double,PLA
147.0,0.0294,1.49,1370.0,15,Tri,Steel,Double,PLA
147.0,0.0295,1.5,1380.0,15,Tri,Steel,Double,PLA
147.0,0.0296,1.5,1380.0,15,Tri,Steel,Double,PLA
148.0,0.0297,1.51,1380.0,15,Tri,Steel,Double,PLA
148.0,0.0298,1.51,1390.0,15,Tri,Steel,Double,PLA
148.0,0.0299,1.52,1390.0,15,Tri,Steel,Double,PLA
149.0,0.03,1.52,1390.0,15,Tri,Steel,Double,PLA
149.0,0.0301,1.53,1400.0,15,Tri,Steel,Double,PLA
150.0,0.0302,1.53,1400.0,15,Tri,Steel,Double,PLA
150.0,0.0303,1.54,1400.0,15,Tri,Steel,Double,PLA
150.0,0.0304,1.54,1410.0,15,Tri,Steel,Double,PLA
151.0,0.0305,1.55,1410.0,15,Tri,Steel,Double,PLA
151.0,0.0306,1.55,1410.0,15,Tri,Steel,Double,PLA
151.0,0.0307,1.56,1420.0,15,Tri,Steel,Double,PLA
152.0,0.0308,1.56,1420.0,15,Tri,Steel,Double,PLA
152.0,0.0309,1.57,1430.0,15,Tri,Steel,Double,PLA
153.0,0.031,1.57,1430.0,15,Tri,Steel,Double,PLA
153.0,0.0311,1.58,1430.0,15,Tri,Steel,Double,PLA
153.0,0.0312,1.59,1440.0,15,Tri,Steel,Double,PLA
154.0,0.0313,1.59,1440.0,15,Tri,Steel,Double,PLA
154.0,0.0314,1.6,1440.0,15,Tri,Steel,Double,PLA
154.0,0.0315,1.6,1440.0,15,Tri,Steel,Double,PLA
155.0,0.0316,1.61,1450.0,15,Tri,Steel,Double,PLA
155.0,0.0317,1.61,1450.0,15,Tri,Steel,Double,PLA
155.0,0.0318,1.62,1460.0,15,Tri,Steel,Double,PLA
156.0,0.0319,1.62,1460.0,15,Tri,Steel,Double,PLA
