Force (N),Position (mm),Stress (MPa),Strain (%),Infill%,Infill Type,Mesh Type,Number of mesh layer,Base Material
261,0.305,3.72,0.61,15,3D,Steel,Signal,PLA
263,0.307,3.74,0.613,15,3D,Steel,Signal,PLA
264,0.308,3.76,0.616,15,3D,Steel,Signal,PLA
264,0.309,3.77,0.619,15,3D,Steel,Signal,PLA
266,0.311,3.79,0.622,15,3D,Steel,Signal,PLA
267,0.312,3.8,0.625,15,3D,Steel,Signal,PLA
268,0.314,3.81,0.628,15,3D,Steel,Signal,PLA
269,0.315,3.83,0.631,15,3D,Steel,Signal,PLA
270,0.317,3.85,0.633,15,3D,Steel,Signal,PLA
271,0.318,3.86,0.637,15,3D,Steel,Signal,PLA
272,0.32,3.88,0.639,15,3D,Steel,Signal,PLA
273,0.321,3.89,0.642,15,3D,Steel,Signal,PLA
274,0.323,3.91,0.645,15,3D,Steel,Signal,PLA
275,0.324,3.92,0.648,15,3D,Steel,Signal,PLA
276,0.325,3.94,0.651,15,3D,Steel,Signal,PLA
277,0.327,3.95,0.654,15,3D,Steel,Signal,PLA
279,0.328,3.97,0.657,15,3D,Steel,Signal,PLA
280,0.33,3.98,0.66,15,3D,Steel,Signal,PLA
281,0.331,4,0.663,15,3D,Steel,Signal,PLA
282,0.333,4.02,0.665,15,3D,Steel,Signal,PLA
283,0.334,4.03,0.668,15,3D,Steel,Signal,PLA
284,0.336,4.04,0.671,15,3D,Steel,Signal,PLA
285,0.337,4.05,0.674,15,3D,Steel,Signal,PLA
286,0.338,4.07,0.677,15,3D,Steel,Signal,PLA
287,0.34,4.09,0.68,15,3D,Steel,Signal,PLA
288,0.341,4.1,0.683,15,3D,Steel,Signal,PLA
289,0.343,4.12,0.686,15,3D,Steel,Signal,PLA
290,0.344,4.13,0.689,15,3D,Steel,Signal,PLA
291,0.346,4.15,0.692,15,3D,Steel,Signal,PLA
292,0.347,4.16,0.695,15,3D,Steel,Signal,PLA
293,0.349,4.18,0.697,15,3D,Steel,Signal,PLA
294,0.35,4.19,0.7,15,3D,Steel,Signal,PLA
295,0.352,4.21,0.703,15,3D,Steel,Signal,PLA
296,0.353,4.22,0.706,15,3D,Steel,Signal,PLA
298,0.355,4.24,0.709,15,3D,Steel,Signal,PLA
299,0.356,4.25,0.712,15,3D,Steel,Signal,PLA
300,0.358,4.27,0.715,15,3D,Steel,Signal,PLA
301,0.359,4.28,0.718,15,3D,Steel,Signal,PLA
302,0.36,4.3,0.721,15,3D,Steel,Signal,PLA
302,0.362,4.31,0.723,15,3D,Steel,Signal,PLA
304,0.363,4.33,0.726,15,3D,Steel,Signal,PLA
305,0.365,4.34,0.73,15,3D,Steel,Signal,PLA
306,0.366,4.36,0.732,15,3D,Steel,Signal,PLA
307,0.368,4.37,0.736,15,3D,Steel,Signal,PLA
308,0.369,4.39,0.738,15,3D,Steel,Signal,PLA
309,0.371,4.4,0.741,15,3D,Steel,Signal,PLA
310,0.372,4.42,0.744,15,3D,Steel,Signal,PLA
311,0.374,4.43,0.747,15,3D,Steel,Signal,PLA
312,0.375,4.45,0.75,15,3D,Steel,Signal,PLA
313,0.376,4.46,0.753,15,3D,Steel,Signal,PLA
314,0.378,4.48,0.756,15,3D,Steel,Signal,PLA
315,0.379,4.49,0.759,15,3D,Steel,Signal,PLA
316,0.381,4.51,0.762,15,3D,Steel,Signal,PLA
317,0.382,4.52,0.765,15,3D,Steel,Signal,PLA
318,0.384,4.54,0.768,15,3D,Steel,Signal,PLA
319,0.385,4.54,0.77,15,3D,Steel,Signal,PLA
321,0.387,4.57,0.773,15,3D,Steel,Signal,PLA
321,0.388,4.57,0.776,15,3D,Steel,Signal,PLA
322,0.389,4.59,0.779,15,3D,Steel,Signal,PLA
324,0.391,4.61,0.782,15,3D,Steel,Signal,PLA
325,0.392,4.62,0.785,15,3D,Steel,Signal,PLA
325,0.394,4.63,0.788,15,3D,Steel,Signal,PLA
326,0.395,4.65,0.791,15,3D,Steel,Signal,PLA
328,0.397,4.67,0.794,15,3D,Steel,Signal,PLA
328,0.398,4.68,0.796,15,3D,Steel,Signal,PLA
329,0.4,4.69,0.799,15,3D,Steel,Signal,PLA
331,0.401,4.71,0.802,15,3D,Steel,Signal,PLA
331,0.402,4.72,0.805,15,3D,Steel,Signal,PLA
333,0.404,4.74,0.808,15,3D,Steel,Signal,PLA
334,0.405,4.75,0.811,15,3D,Steel,Signal,PLA
335,0.407,4.77,0.814,15,3D,Steel,Signal,PLA
336,0.408,4.78,0.817,15,3D,Steel,Signal,PLA
337,0.41,4.8,0.819,15,3D,Steel,Signal,PLA
338,0.411,4.81,0.822,15,3D,Steel,Signal,PLA
339,0.412,4.82,0.825,15,3D,Steel,Signal,PLA
339,0.414,4.83,0.828,15,3D,Steel,Signal,PLA
340,0.415,4.85,0.831,15,3D,Steel,Signal,PLA
342,0.417,4.87,0.834,15,3D,Steel,Signal,PLA
342,0.418,4.88,0.837,15,3D,Steel,Signal,PLA
344,0.42,4.9,0.84,15,3D,Steel,Signal,PLA
345,0.421,4.91,0.843,15,3D,Steel,Signal,PLA
346,0.423,4.93,0.845,15,3D,Steel,Signal,PLA
347,0.424,4.94,0.848,15,3D,Steel,Signal,PLA
348,0.426,4.95,0.851,15,3D,Steel,Signal,PLA
349,0.427,4.97,0.854,15,3D,Steel,Signal,PLA
350,0.428,4.98,0.857,15,3D,Steel,Signal,PLA
351,0.43,5,0.86,15,3D,Steel,Signal,PLA
352,0.431,5.01,0.863,15,3D,Steel,Signal,PLA
353,0.433,5.03,0.866,15,3D,Steel,Signal,PLA
354,0.434,5.04,0.869,15,3D,Steel,Signal,PLA
355,0.436,5.06,0.872,15,3D,Steel,Signal,PLA
356,0.437,5.07,0.874,15,3D,Steel,Signal,PLA
357,0.439,5.08,0.877,15,3D,Steel,Signal,PLA
358,0.44,5.1,0.88,15,3D,Steel,Signal,PLA
359,0.442,5.11,0.883,15,3D,Steel,Signal,PLA
360,0.443,5.13,0.886,15,3D,Steel,Signal,PLA
361,0.444,5.15,0.889,15,3D,Steel,Signal,PLA
362,0.446,5.16,0.892,15,3D,Steel,Signal,PLA
363,0.447,5.17,0.895,15,3D,Steel,Signal,PLA
364,0.449,5.19,0.898,15,3D,Steel,Signal,PLA
365,0.45,5.2,0.901,15,3D,Steel,Signal,PLA
366,0.452,5.21,0.904,15,3D,Steel,Signal,PLA
367,0.453,5.22,0.906,15,3D,Steel,Signal,PLA
368,0.455,5.24,0.909,15,3D,Steel,Signal,PLA
369,0.456,5.25,0.912,15,3D,Steel,Signal,PLA
370,0.458,5.27,0.915,15,3D,Steel,Signal,PLA
371,0.459,5.29,0.918,15,3D,Steel,Signal,PLA
372,0.461,5.3,0.921,15,3D,Steel,Signal,PLA
373,0.462,5.31,0.924,15,3D,Steel,Signal,PLA
374,0.463,5.33,0.927,15,3D,Steel,Signal,PLA
375,0.465,5.34,0.93,15,3D,Steel,Signal,PLA
376,0.466,5.35,0.933,15,3D,Steel,Signal,PLA
377,0.468,5.37,0.936,15,3D,Steel,Signal,PLA
378,0.469,5.38,0.938,15,3D,Steel,Signal,PLA
379,0.471,5.4,0.941,15,3D,Steel,Signal,PLA
380,0.472,5.41,0.945,15,3D,Steel,Signal,PLA
381,0.474,5.43,0.947,15,3D,Steel,Signal,PLA
382,0.475,5.44,0.95,15,3D,Steel,Signal,PLA
383,0.477,5.45,0.953,15,3D,Steel,Signal,PLA
384,0.478,5.46,0.956,15,3D,Steel,Signal,PLA
385,0.479,5.48,0.959,15,3D,Steel,Signal,PLA
386,0.481,5.49,0.962,15,3D,Steel,Signal,PLA
387,0.482,5.51,0.965,15,3D,Steel,Signal,PLA
388,0.484,5.52,0.968,15,3D,Steel,Signal,PLA
389,0.485,5.54,0.971,15,3D,Steel,Signal,PLA
390,0.487,5.55,0.974,15,3D,Steel,Signal,PLA
391,0.488,5.56,0.977,15,3D,Steel,Signal,PLA
391,0.49,5.58,0.979,15,3D,Steel,Signal,PLA
392,0.491,5.59,0.982,15,3D,Steel,Signal,PLA
393,0.493,5.61,0.985,15,3D,Steel,Signal,PLA
394,0.494,5.62,0.988,15,3D,Steel,Signal,PLA
396,0.496,5.63,0.991,15,3D,Steel,Signal,PLA
396,0.497,5.64,0.994,15,3D,Steel,Signal,PLA
397,0.499,5.66,0.997,15,3D,Steel,Signal,PLA
398,0.5,5.68,1,15,3D,Steel,Signal,PLA
399,0.501,5.69,1,15,3D,Steel,Signal,PLA
400,0.503,5.7,1.01,15,3D,Steel,Signal,PLA
401,0.504,5.71,1.01,15,3D,Steel,Signal,PLA
402,0.506,5.73,1.01,15,3D,Steel,Signal,PLA
403,0.507,5.74,1.01,15,3D,Steel,Signal,PLA
404,0.509,5.76,1.02,15,3D,Steel,Signal,PLA
405,0.51,5.77,1.02,15,3D,Steel,Signal,PLA
406,0.512,5.79,1.02,15,3D,Steel,Signal,PLA
407,0.513,5.79,1.03,15,3D,Steel,Signal,PLA
408,0.515,5.81,1.03,15,3D,Steel,Signal,PLA
409,0.516,5.82,1.03,15,3D,Steel,Signal,PLA
410,0.518,5.84,1.04,15,3D,Steel,Signal,PLA
411,0.519,5.85,1.04,15,3D,Steel,Signal,PLA
412,0.52,5.87,1.04,15,3D,Steel,Signal,PLA
413,0.522,5.88,1.04,15,3D,Steel,Signal,PLA
414,0.523,5.89,1.05,15,3D,Steel,Signal,PLA
415,0.525,5.91,1.05,15,3D,Steel,Signal,PLA
415,0.526,5.92,1.05,15,3D,Steel,Signal,PLA
416,0.528,5.93,1.06,15,3D,Steel,Signal,PLA
417,0.529,5.95,1.06,15,3D,Steel,Signal,PLA
418,0.531,5.96,1.06,15,3D,Steel,Signal,PLA
419,0.532,5.97,1.06,15,3D,Steel,Signal,PLA
420,0.533,5.99,1.07,15,3D,Steel,Signal,PLA
421,0.535,6,1.07,15,3D,Steel,Signal,PLA
422,0.536,6.01,1.07,15,3D,Steel,Signal,PLA
423,0.538,6.02,1.08,15,3D,Steel,Signal,PLA
424,0.539,6.04,1.08,15,3D,Steel,Signal,PLA
425,0.541,6.05,1.08,15,3D,Steel,Signal,PLA
426,0.542,6.07,1.08,15,3D,Steel,Signal,PLA
427,0.544,6.08,1.09,15,3D,Steel,Signal,PLA
428,0.545,6.09,1.09,15,3D,Steel,Signal,PLA
429,0.547,6.1,1.09,15,3D,Steel,Signal,PLA
430,0.548,6.12,1.1,15,3D,Steel,Signal,PLA
430,0.549,6.13,1.1,15,3D,Steel,Signal,PLA
431,0.551,6.15,1.1,15,3D,Steel,Signal,PLA
432,0.552,6.16,1.1,15,3D,Steel,Signal,PLA
433,0.554,6.17,1.11,15,3D,Steel,Signal,PLA
434,0.555,6.18,1.11,15,3D,Steel,Signal,PLA
435,0.557,6.2,1.11,15,3D,Steel,Signal,PLA
436,0.558,6.21,1.12,15,3D,Steel,Signal,PLA
